ID	s	d	ts	te	LLC	ELC
2179	32	20	2	3	6	4.0
467	24	20	0	3	6	4.0
1245	24	20	1	3	6	4.0
2023	24	20	2	3	6	4.0
398	21	20	0	3	6	4.0
1176	21	20	1	3	6	4.0
1954	21	20	2	3	6	4.0
2703	20	21	3	3	6	4.0
793	1	21	1	3	7	4.0
1571	1	21	2	3	7	4.0
2348	1	21	3	3	4	4.0
1544	39	21	1	3	6	4.0
2321	39	21	2	3	4	4.0
1459	34	21	1	3	6	4.0
2237	34	21	2	3	4	4.0
624	32	21	0	3	6	4.0
1402	32	21	1	3	6	4.0
2180	32	21	2	3	6	4.0
656	33	24	0	3	6	4.0
1434	33	24	1	3	6	4.0
2212	33	24	2	3	6	4.0
626	32	24	0	3	6	4.0
1404	32	24	1	3	6	4.0
2182	32	24	2	3	6	4.0
771	39	28	0	3	13	12.0
1549	39	28	1	3	13	12.0
2737	21	32	3	3	6	4.0
2711	20	32	3	3	6	4.0
23	1	32	0	3	7	4.0
801	1	32	1	3	7	4.0
1579	1	32	2	3	7	4.0
2356	1	32	3	3	7	4.0
774	39	32	0	3	6	4.0
1552	39	32	1	3	6	4.0
2329	39	32	2	3	6	4.0
1554	39	34	1	3	6	4.0
2331	39	34	2	3	4	4.0
609	32	1	0	4	7	4.0
1387	32	1	1	4	7	4.0
2165	32	1	2	4	7	4.0
2940	32	1	3	4	7	4.0
1163	21	1	1	4	7	4.0
1941	21	1	2	4	7	4.0
2718	21	1	3	4	4	4.0
356	20	1	0	4	7	4.0
1134	20	1	1	4	7	4.0
1912	20	1	2	4	7	4.0
2689	20	1	3	4	7	4.0
1678	9	3	2	4	10	8.0
900	9	3	1	4	10	8.0
122	9	3	0	4	10	8.0
850	5	6	1	4	8	4.0
1628	5	6	2	4	8	4.0
2405	5	6	3	4	8	4.0
3178	5	6	4	4	4	4.0
2450	7	8	3	4	6	4.0
3223	7	8	4	4	4	4.0
51	4	16	0	4	8	4.0
829	4	16	1	4	8	4.0
1540	39	16	1	4	9	8.0
762	39	16	0	4	9	8.0
1607	4	16	2	4	8	4.0
2384	4	16	3	4	8	4.0
3157	4	16	4	4	8	4.0
280	16	19	0	4	8	4.0
1058	16	19	1	4	8	4.0
1836	16	19	2	4	8	4.0
2613	16	19	3	4	8	4.0
3386	16	19	4	4	8	4.0
53	4	19	0	4	8	4.0
831	4	19	1	4	8	4.0
1609	4	19	2	4	8	4.0
2386	4	19	3	4	8	4.0
3159	4	19	4	4	8	4.0
13	1	19	0	4	8	8.0
397	21	19	0	4	8	8.0
764	39	19	0	4	8	8.0
339	19	20	0	4	8	4.0
1117	19	20	1	4	8	4.0
1895	19	20	2	4	8	4.0
2672	19	20	3	4	8	4.0
3445	19	20	4	4	8	4.0
281	16	20	0	4	8	4.0
1059	16	20	1	4	8	4.0
1837	16	20	2	4	8	4.0
2614	16	20	3	4	8	4.0
3387	16	20	4	4	8	4.0
2387	4	20	3	4	6	4.0
3160	4	20	4	4	6	4.0
2954	32	20	3	4	6	4.0
2729	21	20	3	4	6	4.0
2955	32	21	3	4	6	4.0
2705	20	24	3	4	6	4.0
3478	20	24	4	4	6	4.0
342	19	24	0	4	8	4.0
1120	19	24	1	4	8	4.0
1898	19	24	2	4	8	4.0
2675	19	24	3	4	8	4.0
3448	19	24	4	4	8	4.0
284	16	24	0	4	8	4.0
1062	16	24	1	4	8	4.0
1840	16	24	2	4	8	4.0
2617	16	24	3	4	8	4.0
3390	16	24	4	4	8	4.0
2390	4	24	3	4	6	4.0
3163	4	24	4	4	6	4.0
107	6	27	0	4	8	4.0
885	6	27	1	4	8	4.0
1663	6	27	2	4	8	4.0
2440	6	27	3	4	8	4.0
3213	6	27	4	4	8	4.0
84	5	27	0	4	8	4.0
862	5	27	1	4	8	4.0
1640	5	27	2	4	8	4.0
2417	5	27	3	4	8	4.0
3190	5	27	4	4	8	4.0
3168	4	31	4	4	12	8.0
2395	4	31	3	4	12	8.0
1618	4	31	2	4	12	8.0
840	4	31	1	4	12	8.0
62	4	31	0	4	12	8.0
773	39	31	0	4	14	12.0
1551	39	31	1	4	14	12.0
2806	24	32	3	4	6	4.0
3574	24	32	4	4	6	4.0
3484	20	32	4	4	6	4.0
348	19	32	0	4	8	4.0
1126	19	32	1	4	8	4.0
1904	19	32	2	4	8	4.0
2681	19	32	3	4	8	4.0
3454	19	32	4	4	8	4.0
290	16	32	0	4	8	4.0
1068	16	32	1	4	8	4.0
1846	16	32	2	4	8	4.0
2623	16	32	3	4	8	4.0
3396	16	32	4	4	8	4.0
2396	4	32	3	4	6	4.0
3169	4	32	4	4	6	4.0
2188	32	33	2	4	11	8.0
1410	32	33	1	4	11	8.0
632	32	33	0	4	11	8.0
2713	20	34	3	4	6	4.0
3486	20	34	4	4	6	4.0
350	19	34	0	4	8	4.0
1128	19	34	1	4	8	4.0
1906	19	34	2	4	8	4.0
2683	19	34	3	4	8	4.0
3456	19	34	4	4	8	4.0
2398	4	34	3	4	6	4.0
3171	4	34	4	4	6	4.0
691	34	36	0	4	8	4.0
1469	34	36	1	4	8	4.0
2247	34	36	2	4	8	4.0
3022	34	36	3	4	8	4.0
3790	34	36	4	4	8	4.0
635	32	36	0	4	8	4.0
1413	32	36	1	4	8	4.0
2191	32	36	2	4	8	4.0
2966	32	36	3	4	8	4.0
3734	32	36	4	4	8	4.0
479	24	36	0	4	8	4.0
1257	24	36	1	4	8	4.0
2035	24	36	2	4	8	4.0
2810	24	36	3	4	8	4.0
3578	24	36	4	4	8	4.0
382	20	36	0	4	8	4.0
1160	20	36	1	4	8	4.0
1938	20	36	2	4	8	4.0
2715	20	36	3	4	8	4.0
3488	20	36	4	4	8	4.0
352	19	36	0	4	8	4.0
1130	19	36	1	4	8	4.0
1908	19	36	2	4	8	4.0
2685	19	36	3	4	8	4.0
3458	19	36	4	4	8	4.0
294	16	36	0	4	8	4.0
1072	16	36	1	4	8	4.0
1850	16	36	2	4	8	4.0
2627	16	36	3	4	8	4.0
3400	16	36	4	4	8	4.0
67	4	36	0	4	8	4.0
845	4	36	1	4	8	4.0
1623	4	36	2	4	8	4.0
2400	4	36	3	4	8	4.0
3173	4	36	4	4	8	4.0
3766	34	1	4	5	12	8.0
2998	34	1	3	5	12	8.0
2223	34	1	2	5	12	8.0
1445	34	1	1	5	12	8.0
3147	4	1	4	5	12	8.0
2374	4	1	3	5	12	8.0
1597	4	1	2	5	12	8.0
819	4	1	1	5	12	8.0
41	4	1	0	5	12	8.0
699	36	4	0	5	8	4.0
1477	36	4	1	5	8	4.0
2255	36	4	2	5	8	4.0
3030	36	4	3	5	8	4.0
3798	36	4	4	5	8	4.0
2999	34	4	3	5	6	4.0
3767	34	4	4	5	6	4.0
2942	32	4	3	5	6	4.0
3710	32	4	4	5	6	4.0
2786	24	4	3	5	6	4.0
3554	24	4	4	5	6	4.0
2691	20	4	3	5	6	4.0
3464	20	4	4	5	6	4.0
328	19	4	0	5	8	4.0
1106	19	4	1	5	8	4.0
1884	19	4	2	5	8	4.0
2661	19	4	3	5	8	4.0
3434	19	4	4	5	8	4.0
270	16	4	0	5	8	4.0
1048	16	4	1	5	8	4.0
1826	16	4	2	5	8	4.0
2603	16	4	3	5	8	4.0
3376	16	4	4	5	8	4.0
508	27	5	0	5	8	4.0
1286	27	5	1	5	8	4.0
2064	27	5	2	5	8	4.0
2839	27	5	3	5	8	4.0
3607	27	5	4	5	8	4.0
873	6	5	1	5	8	4.0
1651	6	5	2	5	8	4.0
2428	6	5	3	5	8	4.0
3201	6	5	4	5	4	4.0
509	27	6	0	5	8	4.0
1287	27	6	1	5	8	4.0
2065	27	6	2	5	8	4.0
2840	27	6	3	5	8	4.0
3608	27	6	4	5	8	4.0
2453	8	7	3	5	6	4.0
3226	8	7	4	5	4	4.0
50	4	15	0	5	9	4.0
828	4	15	1	5	9	4.0
1606	4	15	2	5	9	4.0
2383	4	15	3	5	9	4.0
3156	4	15	4	5	9	4.0
3923	4	15	5	5	9	4.0
394	21	15	0	5	12	8.0
676	34	15	0	5	12	8.0
2699	20	15	3	5	12	8.0
1922	20	15	2	5	12	8.0
1144	20	15	1	5	12	8.0
366	20	15	0	5	12	8.0
2725	21	15	3	5	12	8.0
1950	21	15	2	5	12	8.0
1172	21	15	1	5	12	8.0
2950	32	15	3	5	12	8.0
2175	32	15	2	5	12	8.0
1397	32	15	1	5	12	8.0
619	32	15	0	5	12	8.0
3775	34	15	4	5	12	8.0
3007	34	15	3	5	12	8.0
2232	34	15	2	5	12	8.0
1454	34	15	1	5	12	8.0
249	15	16	0	5	9	4.0
1027	15	16	1	5	9	4.0
1805	15	16	2	5	9	4.0
2582	15	16	3	5	9	4.0
3355	15	16	4	5	9	4.0
4120	15	16	5	5	9	4.0
3924	4	16	5	5	8	4.0
395	21	16	0	5	12	8.0
677	34	16	0	5	12	8.0
2726	21	16	3	5	12	8.0
1951	21	16	2	5	12	8.0
1173	21	16	1	5	12	8.0
708	36	16	0	5	8	4.0
1486	36	16	1	5	8	4.0
2264	36	16	2	5	8	4.0
3039	36	16	3	5	8	4.0
3807	36	16	4	5	8	4.0
3776	34	16	4	5	12	8.0
3008	34	16	3	5	12	8.0
2233	34	16	2	5	12	8.0
1455	34	16	1	5	12	8.0
620	32	16	0	5	8	4.0
1398	32	16	1	5	8	4.0
2176	32	16	2	5	8	4.0
2951	32	16	3	5	8	4.0
3719	32	16	4	5	8	4.0
464	24	16	0	5	8	4.0
1242	24	16	1	5	8	4.0
2020	24	16	2	5	8	4.0
2795	24	16	3	5	8	4.0
3563	24	16	4	5	8	4.0
367	20	16	0	5	8	4.0
1145	20	16	1	5	8	4.0
1923	20	16	2	5	8	4.0
2700	20	16	3	5	8	4.0
3473	20	16	4	5	8	4.0
337	19	16	0	5	8	4.0
1115	19	16	1	5	8	4.0
1893	19	16	2	5	8	4.0
2670	19	16	3	5	8	4.0
3443	19	16	4	5	8	4.0
2385	4	17	3	5	22	12.0
3158	4	17	4	5	22	12.0
3009	34	17	3	5	22	12.0
3777	34	17	4	5	22	12.0
4151	16	19	5	5	8	4.0
251	15	19	0	5	9	4.0
1029	15	19	1	5	9	4.0
1807	15	19	2	5	9	4.0
2584	15	19	3	5	9	4.0
3357	15	19	4	5	9	4.0
4122	15	19	5	5	9	4.0
3926	4	19	5	5	8	4.0
710	36	19	0	5	8	4.0
1488	36	19	1	5	8	4.0
2266	36	19	2	5	8	4.0
3041	36	19	3	5	8	4.0
3809	36	19	4	5	8	4.0
679	34	19	0	5	8	4.0
1457	34	19	1	5	8	4.0
2235	34	19	2	5	8	4.0
3010	34	19	3	5	8	4.0
3778	34	19	4	5	8	4.0
622	32	19	0	5	8	4.0
1400	32	19	1	5	8	4.0
2178	32	19	2	5	8	4.0
2953	32	19	3	5	8	4.0
3721	32	19	4	5	8	4.0
466	24	19	0	5	8	4.0
1244	24	19	1	5	8	4.0
2022	24	19	2	5	8	4.0
2797	24	19	3	5	8	4.0
3565	24	19	4	5	8	4.0
369	20	19	0	5	8	4.0
1147	20	19	1	5	8	4.0
1925	20	19	2	5	8	4.0
2702	20	19	3	5	8	4.0
3475	20	19	4	5	8	4.0
3927	4	20	5	5	13	8.0
711	36	20	0	5	8	4.0
1489	36	20	1	5	8	4.0
2267	36	20	2	5	8	4.0
3042	36	20	3	5	8	4.0
3810	36	20	4	5	8	4.0
3011	34	20	3	5	6	4.0
3779	34	20	4	5	6	4.0
3722	32	20	4	5	6	4.0
2798	24	20	3	5	6	4.0
3566	24	20	4	5	6	4.0
3930	4	24	5	5	13	8.0
714	36	24	0	5	8	4.0
1492	36	24	1	5	8	4.0
2270	36	24	2	5	8	4.0
3045	36	24	3	5	8	4.0
3813	36	24	4	5	8	4.0
2957	32	24	3	5	6	4.0
3725	32	24	4	5	6	4.0
285	16	26	0	5	9	4.0
1063	16	26	1	5	9	4.0
1841	16	26	2	5	9	4.0
2618	16	26	3	5	9	4.0
3391	16	26	4	5	9	4.0
4156	16	26	5	5	9	4.0
1464	34	28	1	5	17	12.0
2242	34	28	2	5	17	12.0
3017	34	28	3	5	17	12.0
3785	34	28	4	5	17	12.0
3933	4	28	5	5	13	8.0
3166	4	28	4	5	13	8.0
2393	4	28	3	5	13	8.0
1616	4	28	2	5	13	8.0
838	4	28	1	5	13	8.0
60	4	28	0	5	13	8.0
289	16	31	0	5	9	4.0
1067	16	31	1	5	9	4.0
1845	16	31	2	5	9	4.0
2622	16	31	3	5	9	4.0
3395	16	31	4	5	9	4.0
3453	19	31	4	5	12	8.0
2680	19	31	3	5	12	8.0
1903	19	31	2	5	12	8.0
1125	19	31	1	5	12	8.0
347	19	31	0	5	12	8.0
3483	20	31	4	5	12	8.0
2710	20	31	3	5	12	8.0
1933	20	31	2	5	12	8.0
1155	20	31	1	5	12	8.0
377	20	31	0	5	12	8.0
3573	24	31	4	5	12	8.0
2805	24	31	3	5	12	8.0
2030	24	31	2	5	12	8.0
1252	24	31	1	5	12	8.0
474	24	31	0	5	12	8.0
3730	32	31	4	5	12	8.0
2962	32	31	3	5	12	8.0
2187	32	31	2	5	12	8.0
1409	32	31	1	5	12	8.0
631	32	31	0	5	12	8.0
3818	36	31	4	5	12	8.0
3050	36	31	3	5	12	8.0
2275	36	31	2	5	12	8.0
1497	36	31	1	5	12	8.0
719	36	31	0	5	12	8.0
4160	16	31	5	5	9	4.0
720	36	32	0	5	8	4.0
1498	36	32	1	5	8	4.0
2276	36	32	2	5	8	4.0
3051	36	32	3	5	8	4.0
3819	36	32	4	5	8	4.0
603	31	33	0	5	9	4.0
1381	31	33	1	5	9	4.0
2159	31	33	2	5	9	4.0
2934	31	33	3	5	9	4.0
3702	31	33	4	5	9	4.0
4455	31	33	5	5	9	4.0
349	19	33	0	5	9	4.0
1127	19	33	1	5	9	4.0
1905	19	33	2	5	9	4.0
2682	19	33	3	5	9	4.0
3455	19	33	4	5	9	4.0
4219	19	33	5	5	9	4.0
291	16	33	0	5	9	4.0
1069	16	33	1	5	9	4.0
1847	16	33	2	5	9	4.0
2624	16	33	3	5	9	4.0
3397	16	33	4	5	9	4.0
3485	20	33	4	5	12	8.0
3731	32	33	4	5	12	8.0
4162	16	33	5	5	9	4.0
262	15	33	0	5	9	4.0
1040	15	33	1	5	9	4.0
1818	15	33	2	5	9	4.0
2595	15	33	3	5	9	4.0
3368	15	33	4	5	9	4.0
4133	15	33	5	5	9	4.0
2397	4	33	3	5	6	4.0
3170	4	33	4	5	6	4.0
3937	4	33	5	5	6	4.0
407	21	33	0	5	12	8.0
690	34	33	0	5	12	8.0
2712	20	33	3	5	12	8.0
2738	21	33	3	5	12	8.0
1963	21	33	2	5	12	8.0
1185	21	33	1	5	12	8.0
2963	32	33	3	5	12	8.0
3789	34	33	4	5	12	8.0
3021	34	33	3	5	12	8.0
2246	34	33	2	5	12	8.0
1468	34	33	1	5	12	8.0
722	36	34	0	5	8	4.0
1500	36	34	1	5	8	4.0
2278	36	34	2	5	8	4.0
3053	36	34	3	5	8	4.0
3821	36	34	4	5	8	4.0
664	33	36	0	5	9	4.0
1442	33	36	1	5	9	4.0
2220	33	36	2	5	9	4.0
2995	33	36	3	5	9	4.0
3763	33	36	4	5	9	4.0
4490	33	36	5	5	9	4.0
4457	31	36	5	5	13	8.0
3704	31	36	4	5	13	8.0
2936	31	36	3	5	13	8.0
2161	31	36	2	5	13	8.0
1383	31	36	1	5	13	8.0
605	31	36	0	5	13	8.0
4221	19	36	5	5	8	4.0
4165	16	36	5	5	8	4.0
264	15	36	0	5	9	4.0
1042	15	36	1	5	9	4.0
1820	15	36	2	5	9	4.0
2597	15	36	3	5	9	4.0
3370	15	36	4	5	9	4.0
4135	15	36	5	5	9	4.0
3939	4	36	5	5	8	4.0
2741	21	36	3	5	12	8.0
1966	21	36	2	5	12	8.0
1188	21	36	1	5	12	8.0
3198	5	39	4	5	13	8.0
2425	5	39	3	5	13	8.0
1648	5	39	2	5	13	8.0
870	5	39	1	5	13	8.0
92	5	39	0	5	13	8.0
3221	6	39	4	5	13	8.0
2448	6	39	3	5	13	8.0
1671	6	39	2	5	13	8.0
893	6	39	1	5	13	8.0
115	6	39	0	5	13	8.0
3941	4	39	5	5	13	8.0
3175	4	39	4	5	13	8.0
2402	4	39	3	5	13	8.0
4434	31	1	5	6	13	8.0
3681	31	1	4	6	13	8.0
2913	31	1	3	6	13	8.0
2138	31	1	2	6	13	8.0
1360	31	1	1	6	13	8.0
582	31	1	0	6	13	8.0
3432	19	1	4	6	12	8.0
2659	19	1	3	6	12	8.0
1882	19	1	2	6	12	8.0
1104	19	1	1	6	12	8.0
326	19	1	0	6	12	8.0
3462	20	1	4	6	12	8.0
3552	24	1	4	6	12	8.0
2784	24	1	3	6	12	8.0
2009	24	1	2	6	12	8.0
1231	24	1	1	6	12	8.0
453	24	1	0	6	12	8.0
3708	32	1	4	6	12	8.0
3915	4	1	5	6	13	8.0
4518	36	4	5	6	8	4.0
2972	33	4	3	6	6	4.0
3740	33	4	4	6	6	4.0
4467	33	4	5	6	6	4.0
4198	19	4	5	6	8	4.0
4141	16	4	5	6	8	4.0
241	15	4	0	6	9	4.0
1019	15	4	1	6	9	4.0
1797	15	4	2	6	9	4.0
2574	15	4	3	6	9	4.0
3347	15	4	4	6	9	4.0
4112	15	4	5	6	9	4.0
816	3	8	1	6	10	4.0
1594	3	8	2	6	10	4.0
2371	3	8	3	6	10	4.0
3144	3	8	4	6	10	4.0
3912	3	8	5	6	10	4.0
4631	3	8	6	6	4	4.0
389	21	10	0	6	14	12.0
5	1	10	0	6	14	12.0
707	36	15	0	6	9	4.0
1485	36	15	1	6	9	4.0
2263	36	15	2	6	9	4.0
3038	36	15	3	6	9	4.0
3806	36	15	4	6	9	4.0
4526	36	15	5	6	9	4.0
649	33	15	0	6	9	4.0
1427	33	15	1	6	9	4.0
2205	33	15	2	6	9	4.0
2980	33	15	3	6	9	4.0
3748	33	15	4	6	9	4.0
4475	33	15	5	6	9	4.0
4442	31	15	5	6	13	8.0
3689	31	15	4	6	13	8.0
2921	31	15	3	6	13	8.0
2146	31	15	2	6	13	8.0
1368	31	15	1	6	13	8.0
590	31	15	0	6	13	8.0
336	19	15	0	6	9	4.0
1114	19	15	1	6	9	4.0
1892	19	15	2	6	9	4.0
2669	19	15	3	6	9	4.0
3442	19	15	4	6	9	4.0
4206	19	15	5	6	9	4.0
278	16	15	0	6	9	4.0
1056	16	15	1	6	9	4.0
1834	16	15	2	6	9	4.0
2611	16	15	3	6	9	4.0
3384	16	15	4	6	9	4.0
3472	20	15	4	6	12	8.0
3562	24	15	4	6	12	8.0
2794	24	15	3	6	12	8.0
2019	24	15	2	6	12	8.0
1241	24	15	1	6	12	8.0
463	24	15	0	6	12	8.0
3718	32	15	4	6	12	8.0
4149	16	15	5	6	9	4.0
4527	36	16	5	6	8	4.0
650	33	16	0	6	9	4.0
1428	33	16	1	6	9	4.0
2206	33	16	2	6	9	4.0
2981	33	16	3	6	9	4.0
3749	33	16	4	6	9	4.0
4476	33	16	5	6	9	4.0
591	31	16	0	6	9	4.0
1369	31	16	1	6	9	4.0
2147	31	16	2	6	9	4.0
2922	31	16	3	6	9	4.0
3690	31	16	4	6	9	4.0
4443	31	16	5	6	9	4.0
489	26	16	0	6	9	4.0
1267	26	16	1	6	9	4.0
2045	26	16	2	6	9	4.0
2820	26	16	3	6	9	4.0
3588	26	16	4	6	9	4.0
4341	26	16	5	6	9	4.0
4207	19	16	5	6	8	4.0
279	16	17	0	6	10	4.0
1057	16	17	1	6	10	4.0
1835	16	17	2	6	10	4.0
2612	16	17	3	6	10	4.0
3385	16	17	4	6	10	4.0
4150	16	17	5	6	10	4.0
4855	16	17	6	6	10	4.0
134	10	17	0	6	10	4.0
912	10	17	1	6	10	4.0
1690	10	17	2	6	10	4.0
2467	10	17	3	6	10	4.0
3240	10	17	4	6	10	4.0
4005	10	17	5	6	10	4.0
4715	10	17	6	6	10	4.0
3925	4	17	5	6	22	12.0
3720	32	17	4	6	22	12.0
1608	4	17	2	6	10	8.0
830	4	17	1	6	10	8.0
52	4	17	0	6	10	8.0
1924	20	17	2	6	10	8.0
1146	20	17	1	6	10	8.0
368	20	17	0	6	10	8.0
2021	24	17	2	6	10	8.0
1243	24	17	1	6	10	8.0
465	24	17	0	6	10	8.0
309	17	19	0	6	10	4.0
1087	17	19	1	6	10	4.0
1865	17	19	2	6	10	4.0
2642	17	19	3	6	10	4.0
3415	17	19	4	6	10	4.0
4180	17	19	5	6	10	4.0
4885	17	19	6	6	10	4.0
4856	16	19	6	6	8	4.0
135	10	19	0	6	10	4.0
913	10	19	1	6	10	4.0
1691	10	19	2	6	10	4.0
2468	10	19	3	6	10	4.0
3241	10	19	4	6	10	4.0
4006	10	19	5	6	10	4.0
4716	10	19	6	6	10	4.0
4529	36	19	5	6	8	4.0
652	33	19	0	6	9	4.0
1430	33	19	1	6	9	4.0
2208	33	19	2	6	9	4.0
2983	33	19	3	6	9	4.0
3751	33	19	4	6	9	4.0
4478	33	19	5	6	9	4.0
4152	16	20	5	6	13	8.0
4209	19	20	5	6	13	8.0
103	6	20	0	6	17	12.0
881	6	20	1	6	17	12.0
1659	6	20	2	6	17	12.0
2436	6	20	3	6	17	12.0
3209	6	20	4	6	17	12.0
80	5	20	0	6	17	12.0
858	5	20	1	6	17	12.0
1636	5	20	2	6	17	12.0
2413	5	20	3	6	17	12.0
3186	5	20	4	6	17	12.0
4446	31	20	5	6	13	8.0
3693	31	20	4	6	13	8.0
2925	31	20	3	6	13	8.0
2150	31	20	2	6	13	8.0
1372	31	20	1	6	13	8.0
594	31	20	0	6	13	8.0
468	24	21	0	6	17	12.0
1246	24	21	1	6	17	12.0
2024	24	21	2	6	17	12.0
2799	24	21	3	6	17	12.0
3567	24	21	4	6	17	12.0
595	31	21	0	6	17	12.0
1373	31	21	1	6	17	12.0
2151	31	21	2	6	17	12.0
2926	31	21	3	6	17	12.0
3694	31	21	4	6	17	12.0
4447	31	21	5	6	17	12.0
2239	34	24	2	6	13	8.0
1461	34	24	1	6	13	8.0
2323	39	24	2	6	13	8.0
3782	34	24	4	6	13	8.0
3014	34	24	3	6	13	8.0
4155	16	24	5	6	13	8.0
4212	19	24	5	6	13	8.0
400	21	24	0	6	13	8.0
683	34	24	0	6	13	8.0
768	39	24	0	6	13	8.0
2731	21	24	3	6	13	8.0
1956	21	24	2	6	13	8.0
1178	21	24	1	6	13	8.0
4449	31	24	5	6	13	8.0
3696	31	24	4	6	13	8.0
2928	31	24	3	6	13	8.0
2153	31	24	2	6	13	8.0
1375	31	24	1	6	13	8.0
597	31	24	0	6	13	8.0
4861	16	26	6	6	9	4.0
19	1	27	0	6	11	8.0
402	21	27	0	6	11	8.0
685	34	27	0	6	11	8.0
837	4	27	1	6	11	8.0
59	4	27	0	6	11	8.0
1615	4	27	2	6	11	8.0
1930	20	27	2	6	11	8.0
1152	20	27	1	6	11	8.0
374	20	27	0	6	11	8.0
1958	21	27	2	6	11	8.0
1180	21	27	1	6	11	8.0
2184	32	27	2	6	11	8.0
