436	6	10	27	10	65
437	1	8	25	10	66
438	1	10	23	10	66
439	3	11	25	10	66
440	0	8	26	10	67
441	0	11	28	10	67
442	4	9	30	10	67
443	1	8	27	10	68
444	6	11	22	10	54
445	1	10	28	10	69
446	4	11	21	10	69
447	6	8	26	10	69
448	7	8	25	10	69
449	7	11	26	10	69
450	3	9	23	10	70
451	7	9	29	10	70
452	1	10	23	10	71
453	3	9	30	10	71
454	7	8	20	10	71
455	4	9	22	10	73
456	6	10	22	10	73
457	1	10	21	10	74
458	6	8	25	10	75
459	6	9	22	10	75
460	0	9	28	10	76
461	1	8	28	10	76
462	2	9	22	10	76
463	4	8	21	10	77
464	4	9	28	10	51
465	1	8	27	10	79
466	4	11	29	10	79
467	7	9	26	10	79
468	6	8	28	10	80
469	0	11	29	10	81
470	6	10	27	10	81
471	2	10	29	10	82
472	3	8	23	10	82
473	3	10	23	10	82
474	7	10	20	10	67
475	2	10	24	10	83
476	6	10	20	10	83
477	3	9	25	10	84
478	1	9	30	10	85
479	1	11	21	10	87
480	2	11	28	25	46
481	6	9	28	25	0
482	7	11	22	25	0
483	0	11	26	25	2
484	6	8	23	25	2
485	2	9	28	25	56
486	3	8	25	25	67
487	4	9	28	25	3
488	4	11	30	25	3
489	7	11	24	25	3
490	1	10	20	25	4
491	7	8	21	25	4
492	7	10	22	25	4
493	0	10	21	25	5
494	4	8	30	25	5
495	6	10	26	25	5
496	7	10	21	25	5
497	1	11	30	25	7
498	1	11	29	25	8
499	2	11	20	25	8
500	3	9	27	25	9
501	6	9	28	25	9
502	1	9	30	25	10
503	1	11	22	25	10
504	2	11	21	25	10
505	6	10	23	25	10
506	7	8	29	25	10
507	2	8	28	25	11
508	4	11	28	25	11
509	6	8	27	25	11
510	1	9	25	25	12
511	4	8	20	25	12
512	6	11	27	25	12
513	3	10	24	25	13
514	7	10	30	25	13
515	2	9	23	25	14
516	2	11	26	25	14
517	4	9	21	25	14
518	0	10	20	25	15
519	0	11	29	25	15
520	3	11	20	25	15
521	4	10	28	25	15
522	6	10	27	25	15
523	0	10	20	25	16
524	2	10	24	25	16
525	0	10	25	25	17
526	0	11	25	25	17
527	3	10	23	25	17
528	0	9	26	25	18
529	0	10	25	25	18
530	0	11	26	25	18
531	2	10	27	25	18
532	3	9	27	25	18
533	2	10	24	25	19
534	3	8	26	25	19
535	2	11	30	25	66
536	3	11	26	25	20
537	1	8	22	25	21
538	2	8	20	25	21
539	2	11	24	25	21
540	3	11	28	25	21
541	4	11	25	25	21
542	6	10	25	25	58
543	1	11	29	25	22
544	6	10	29	25	22
545	7	9	25	25	23
546	7	11	30	25	23
547	3	11	29	25	24
548	7	10	23	25	24
549	0	8	27	25	25
550	1	9	24	25	25
551	2	11	24	25	25
552	2	9	24	25	26
553	3	8	27	25	26
554	3	11	26	25	26
555	4	8	30	25	26
556	7	8	25	25	26
557	1	10	27	25	27
558	6	9	27	25	27
559	7	11	25	25	27
560	3	9	29	25	28
561	3	9	24	25	29
562	7	9	30	25	29
563	2	9	28	25	30
564	4	11	30	25	30
565	2	8	29	25	31
566	2	9	30	25	31
567	3	11	25	25	31
568	0	10	24	25	32
569	7	10	24	25	32
570	2	11	23	25	33
571	7	11	21	25	33
572	0	10	24	25	34
573	3	9	26	25	34
574	6	9	27	25	34
575	1	9	27	25	35
576	4	8	27	25	35
577	7	11	21	25	35
578	3	8	29	25	37
579	3	11	29	25	37
580	4	8	26	25	37
581	6	9	25	25	37
582	6	10	25	25	37
583	7	9	25	25	37
584	0	11	20	25	38
585	3	10	21	25	38
586	4	9	25	25	38
587	6	9	20	25	38
588	6	10	22	25	38
589	7	10	21	25	38
590	2	9	30	25	41
591	2	11	28	25	41
592	7	9	30	25	41
593	0	9	27	25	42
594	0	10	30	25	42
595	6	8	22	25	42
596	7	9	20	25	42
597	2	9	25	25	43
598	6	8	29	25	44
599	1	10	28	25	45
600	3	10	26	25	45
601	4	9	29	25	45
602	7	8	29	25	45
603	0	11	23	25	46
604	1	8	25	25	46
605	3	8	28	25	46
606	3	9	21	25	46
607	3	11	23	25	46
608	4	10	23	25	66
609	7	11	22	25	46
610	3	9	28	25	47
611	4	11	29	25	47
612	7	10	22	25	47
613	3	9	26	25	48
614	6	11	26	25	48
615	2	11	27	25	49
616	0	8	25	25	50
617	0	9	28	25	50
618	1	9	25	25	50
619	4	10	24	25	50
620	0	9	23	25	51
621	6	8	21	25	51
622	6	10	21	25	51
623	0	9	29	25	52
624	2	11	29	25	52
625	1	8	22	25	53
626	6	10	29	25	53
627	2	11	23	25	54
628	7	10	24	25	54
629	6	8	24	25	55
630	6	9	29	25	55
631	1	8	28	25	56
632	1	9	29	25	56
633	4	11	23	25	56
634	6	8	30	25	56
635	1	8	20	25	57
636	3	11	20	25	62
637	3	11	20	25	58
638	6	10	23	25	58
639	1	8	25	25	59
640	4	11	30	25	59
641	6	8	28	25	59
642	7	8	27	25	59
643	0	11	25	25	65
644	1	11	23	25	60
645	3	9	26	25	60
646	3	11	20	25	60
647	0	8	27	25	61
648	0	11	23	25	61
649	4	11	20	25	61
650	6	11	23	25	61
651	7	10	24	25	61
652	0	11	30	25	62
653	7	8	29	25	62
654	7	11	30	25	62
655	0	10	24	25	63
656	1	9	25	25	63
657	1	11	26	25	63
658	2	11	28	25	63
659	0	10	20	25	64
660	3	11	21	25	64
661	4	11	29	25	64
662	3	8	23	25	65
663	3	9	20	25	67
664	3	10	27	25	65
665	4	9	22	25	65
666	3	10	24	25	66
667	2	11	20	25	67
668	6	8	20	25	67
669	7	8	22	25	50
670	1	8	30	25	68
671	3	8	28	25	68
672	4	11	25	25	68
673	7	8	25	25	69
674	1	11	20	25	70
675	3	10	30	25	70
676	3	11	28	25	54
677	6	8	30	25	70
678	3	8	25	25	71
679	4	11	27	25	72
680	0	8	28	25	73
681	1	11	30	25	73
682	3	8	30	25	73
683	4	9	26	25	73
684	6	10	29	25	73
685	7	9	28	25	73
686	7	10	22	25	73
687	7	11	25	25	73
688	1	9	21	25	74
689	4	8	27	25	74
690	3	8	30	25	75
691	3	10	30	25	75
692	1	8	27	25	76
693	4	8	20	25	76
694	7	10	23	25	76
695	2	11	24	25	77
696	6	10	29	25	77
697	6	11	25	25	77
698	3	8	24	25	80
699	6	11	21	25	80
700	1	10	29	25	65
701	6	10	27	25	81
702	0	11	21	25	82
703	1	10	27	25	82
704	0	11	21	25	84
705	3	9	28	25	84
706	0	8	21	50	0
707	6	10	23	50	60
708	7	8	28	50	0
709	7	11	20	50	0
710	0	11	20	50	1
711	3	9	27	50	1
712	4	8	22	50	1
713	7	9	22	50	1
714	3	10	20	50	2
715	4	10	24	50	2
716	4	11	26	50	2
717	6	10	26	50	2
718	3	8	21	50	3
719	3	10	20	50	3
720	4	9	25	50	3
721	6	8	25	50	3
722	6	11	24	50	3
723	3	8	21	50	4
724	3	11	23	50	4
725	4	11	21	50	5
726	0	11	21	50	6
727	3	11	20	50	67
728	6	11	26	50	6
729	4	9	25	50	7
730	2	10	27	50	8
731	6	10	24	50	8
732	2	9	22	50	9
733	7	9	23	50	9
734	7	10	27	50	9
735	0	9	29	50	10
736	1	11	21	50	10
737	4	9	25	50	10
738	7	11	29	50	10
739	7	8	20	50	11
740	0	9	26	50	12
741	1	9	24	50	12
742	1	10	25	50	12
743	6	11	23	50	12
744	1	8	29	50	13
745	3	10	24	50	13
746	1	8	22	50	14
747	2	9	28	50	14
748	3	8	27	50	14
749	7	10	27	50	53
750	2	8	22	50	15
751	7	10	29	50	15
752	0	10	22	50	16
753	2	11	27	50	16
754	4	11	24	50	16
755	1	8	20	50	17
756	1	10	29	50	17
757	1	11	28	50	17
758	2	11	24	50	17
759	3	11	25	50	17
760	7	8	24	50	17
761	6	9	21	50	18
762	6	9	25	50	19
763	1	10	24	50	20
764	2	10	21	50	21
765	3	11	29	50	21
766	0	11	26	50	22
767	3	9	22	50	22
768	4	9	24	50	22
769	4	10	24	50	22
770	1	10	29	50	23
771	2	8	29	50	23
772	2	10	29	50	23
773	3	8	27	50	23
774	6	8	29	50	23
775	7	9	27	50	23
776	4	8	30	50	24
777	2	8	27	50	25
778	4	8	20	50	25
779	3	10	20	50	26
780	4	9	26	50	26
781	4	10	21	50	27
782	6	10	21	50	27
783	7	11	27	50	27
784	1	9	24	50	28
785	6	11	30	50	28
786	0	10	24	50	29
787	0	8	28	50	45
788	0	11	30	50	48
789	1	9	22	50	30
790	2	10	28	50	30
791	4	8	30	50	30
792	4	10	29	50	30
793	4	11	25	50	30
794	4	9	25	50	31
795	6	10	21	50	31
796	0	11	28	50	32
797	4	9	29	50	32
798	0	8	23	50	33
799	3	8	28	50	33
800	6	8	28	50	33
801	6	9	24	50	33
802	0	8	25	50	34
803	1	10	23	50	34
804	3	10	25	50	34
805	6	8	20	50	34
806	3	8	29	50	35
807	3	9	28	50	35
808	0	9	22	50	51
809	2	9	23	50	36
810	6	11	28	50	36
811	2	11	24	50	63
812	3	8	20	50	37
813	6	10	30	50	38
814	7	10	26	50	38
815	1	10	20	50	39
816	2	9	23	50	39
817	4	10	28	50	39
818	6	8	27	50	39
819	0	9	24	50	40
820	3	10	27	50	40
821	6	9	26	50	40
822	6	10	25	50	40
823	0	8	21	50	41
824	3	8	25	50	43
825	6	11	29	50	43
826	7	9	29	50	43
827	0	8	29	50	44
828	6	9	23	50	44
829	6	11	24	50	44
830	0	11	30	50	45
831	1	10	25	50	45
832	7	8	30	50	45
833	7	10	24	50	45
834	0	10	24	50	46
835	4	8	22	50	46
836	1	9	23	50	47
837	1	11	22	50	47
838	6	8	21	50	47
839	0	10	30	50	48
840	1	9	26	50	48
841	6	11	30	50	48
842	2	11	23	50	49
843	6	11	27	50	49
844	1	8	29	50	50
845	6	10	25	50	50
846	6	11	24	50	50
847	1	8	20	50	51
848	1	9	24	50	51
849	2	11	29	50	51
850	4	10	22	50	51
851	1	8	30	50	52
852	2	8	24	50	52
853	6	11	24	50	52
854	0	11	28	50	53
855	6	11	25	50	53
856	0	8	24	50	54
857	1	8	29	50	56
858	1	9	21	50	56
859	1	11	26	50	56
860	2	8	22	50	56
861	4	11	27	50	56
862	0	10	22	50	57
863	4	9	30	50	57
864	7	8	27	50	57
865	7	9	26	50	57
866	7	11	25	50	57
867	2	11	25	50	58
868	3	10	28	50	58
869	3	11	24	50	58
870	6	9	23	50	58
871	6	11	25	50	59
872	7	11	25	50	59
873	0	9	22	50	62
874	0	10	28	50	62
875	1	8	20	50	62
876	1	9	22	50	62
877	7	10	29	50	62
878	1	11	27	50	63
879	4	11	27	50	64
880	7	11	21	50	64
881	1	9	22	50	65
882	3	9	25	50	65
883	4	8	23	50	65
884	7	11	26	50	65
885	1	10	24	50	66
886	3	9	22	50	62
887	4	10	27	50	67
888	7	8	30	50	67
889	0	9	21	50	68
890	1	9	28	50	68
891	4	10	24	50	68
892	6	11	29	50	68
893	0	11	30	50	69
894	1	9	30	50	62
895	4	8	23	50	69
896	4	8	20	50	70
897	7	10	27	50	70
898	3	11	24	50	71
899	7	11	25	50	71
900	1	10	30	50	61
901	6	10	24	50	73
902	0	10	29	50	74
903	0	11	23	50	74
904	6	10	24	50	74
905	1	8	24	50	54
906	3	8	25	50	75
907	4	11	24	50	76
908	1	8	30	50	77
909	3	8	27	50	77
910	6	11	28	50	78
911	3	8	23	50	79
912	1	11	30	50	80
913	4	10	24	50	80
914	7	10	29	50	80
915	4	10	28	50	83
916	0	9	22	100	1
917	1	11	23	100	1
918	3	8	24	100	1
919	0	9	23	100	2
920	1	11	25	100	2
921	4	10	30	100	2
922	2	10	29	100	5
923	6	10	22	100	5
924	6	10	30	100	6
925	3	8	28	100	9
926	4	10	23	100	57
927	6	10	24	100	9
928	1	11	22	100	10
929	0	8	29	100	11
930	0	9	21	100	12
931	1	11	21	100	12
932	2	10	27	100	13
933	0	8	30	100	14
934	4	10	28	100	14
935	7	10	24	100	14
936	4	10	24	100	15
937	0	9	28	100	16
938	7	10	27	100	16
939	0	9	30	100	17
940	7	10	30	100	17
941	3	9	20	100	19
942	4	10	28	100	22
943	3	8	25	100	23
944	4	10	20	100	25
945	1	11	23	100	26
946	0	9	21	100	27
947	3	11	20	100	28
948	7	10	26	100	28
949	1	11	20	100	29
950	4	10	26	100	29
951	3	8	22	100	30
952	4	10	24	100	30
953	4	10	27	100	31
954	6	10	21	100	32
955	1	11	28	100	33
956	0	11	28	100	34
957	0	8	30	100	35
958	6	10	30	100	36
959	0	8	25	100	58
960	1	11	24	100	37
961	0	9	23	100	38
962	3	9	27	100	52
963	2	10	21	100	39
964	0	8	28	100	40
965	0	11	23	100	40
966	3	8	22	100	40
967	4	10	24	100	40
968	3	9	26	100	41
969	6	10	23	100	41
970	2	10	27	100	42
971	7	10	30	100	42
972	7	10	27	100	43
973	1	11	30	100	46
974	0	9	25	100	47
975	4	10	27	100	50
976	0	8	22	100	51
977	0	11	29	100	52
978	2	10	25	100	52
979	3	11	24	100	52
980	7	10	25	100	52
981	0	8	23	100	53
982	3	8	26	100	53
983	3	11	27	100	53
984	6	10	22	100	53
985	3	11	29	100	54
986	2	10	22	100	55
987	4	10	29	100	57
988	1	11	27	100	59
989	0	9	21	100	60
990	4	10	28	100	60
991	0	9	30	100	61
992	0	9	25	100	62
993	1	9	20	100	63
994	1	11	22	100	63
995	7	10	27	100	63
996	0	8	25	100	64
997	3	8	29	100	64
998	0	9	30	100	65
999	0	8	30	100	67
1000	0	9	27	100	69
1001	1	9	22	100	70
1002	3	8	21	100	71
1003	0	8	24	100	72
1004	0	9	24	100	72
1005	1	8	28	100	72
1006	0	9	23	100	73
1007	0	11	26	100	73
1008	1	8	24	100	73
1009	3	9	30	100	73
1010	0	9	25	100	74
1011	1	11	25	100	74
1012	0	8	20	100	75
1013	6	10	28	100	75
1014	1	11	29	100	76
1015	0	8	29	100	77
1016	0	11	21	100	77
1017	1	8	25	100	79
1018	3	9	24	100	66
1019	3	11	25	100	81
1020	0	11	21	100	84
1021	2	10	30	500	9
1022	2	10	29	500	11
