ID	s	d	ts	te	LLC	ELC
2084	4	20	2	2	3	1.0
479	20	21	0	2	3	1.0
1471	20	21	1	2	3	1.0
2463	20	21	2	2	3	1.0
101	4	21	0	2	3	1.0
1093	4	21	1	2	3	1.0
2085	4	21	2	2	3	1.0
1969	39	21	1	2	1	1.0
482	20	24	0	2	3	1.0
1474	20	24	1	2	3	1.0
2466	20	24	2	2	3	1.0
104	4	24	0	2	3	1.0
855	34	24	0	2	3	3.0
513	21	24	0	2	3	3.0
44	1	24	0	2	3	3.0
1096	4	24	1	2	3	1.0
1972	39	24	1	2	3	2.0
980	39	24	0	2	3	2.0
2088	4	24	2	2	3	1.0
610	24	32	0	2	3	1.0
1602	24	32	1	2	3	1.0
2594	24	32	2	2	3	1.0
519	21	32	0	2	3	1.0
50	1	32	0	2	3	2.0
861	34	32	0	2	3	2.0
1511	21	32	1	2	3	1.0
2503	21	32	2	2	3	1.0
488	20	32	0	2	3	1.0
1480	20	32	1	2	3	1.0
2472	20	32	2	2	3	1.0
110	4	32	0	2	3	1.0
1102	4	32	1	2	3	1.0
2094	4	32	2	2	3	1.0
799	32	33	0	2	3	1.0
1791	32	33	1	2	3	1.0
2783	32	33	2	2	3	1.0
611	24	33	0	2	3	1.0
1603	24	33	1	2	3	1.0
2595	24	33	2	2	3	1.0
489	20	33	0	2	3	1.0
1481	20	33	1	2	3	1.0
2473	20	33	2	2	3	1.0
111	4	33	0	2	3	1.0
1103	4	33	1	2	3	1.0
1979	39	33	1	2	3	2.0
987	39	33	0	2	3	2.0
2095	4	33	2	2	3	1.0
1513	21	34	1	2	3	1.0
2505	21	34	2	2	1	1.0
490	20	34	0	2	3	1.0
1482	20	34	1	2	3	1.0
2474	20	34	2	2	3	1.0
112	4	34	0	2	3	1.0
1104	4	34	1	2	3	1.0
2096	4	34	2	2	3	1.0
523	21	36	0	2	3	0.23
54	1	36	0	2	3	1.23
864	34	36	0	2	3	1.23
1515	21	36	1	2	3	0.23
2507	21	36	2	2	3	0.23
2098	4	36	2	2	4	1.19
2476	20	36	2	2	4	1.19
1484	20	36	1	2	4	1.19
492	20	36	0	2	4	1.19
928	36	39	0	2	3	0.5
1920	36	39	1	2	3	0.5
2912	36	39	2	2	3	0.5
1858	34	39	1	2	3	1.0
2850	34	39	2	2	1	1.0
804	32	39	0	2	3	1.0
1796	32	39	1	2	3	1.0
2788	32	39	2	2	3	1.0
2509	21	39	2	2	1	1.0
494	20	39	0	2	3	1.0
1486	20	39	1	2	3	1.0
2478	20	39	2	2	3	1.0
2100	4	39	2	2	2	1.0
2071	4	1	2	3	4	2.0
1079	4	1	1	3	4	2.0
87	4	1	0	3	4	2.0
340	15	1	0	3	3	0.25
1332	15	1	1	3	3	0.25
2324	15	1	2	3	3	0.25
2169	9	3	2	3	1	0.42
2166	8	3	2	3	1	1.0
2163	7	3	2	3	1	1.0
2948	39	4	2	3	2	1.0
1831	34	4	1	3	3	1.0
2823	34	4	2	3	2	2.0
808	33	4	0	3	3	1.0
1800	33	4	1	3	3	1.0
2792	33	4	2	3	3	1.0
777	32	4	0	3	3	1.0
1769	32	4	1	3	3	1.0
2761	32	4	2	3	3	1.0
589	24	4	0	3	3	1.0
1581	24	4	1	3	3	1.0
2573	24	4	2	3	3	1.0
1490	21	4	1	3	3	1.0
2482	21	4	2	3	2	2.0
467	20	4	0	3	3	1.0
1459	20	4	1	3	3	1.0
2451	20	4	2	3	3	1.0
2136	6	5	2	3	1	1.0
3097	5	6	3	3	1	1.0
3059	3	7	3	3	1	1.0
2170	9	7	2	3	1	0.42
2167	8	7	2	3	1	1.0
3156	7	8	3	3	1	1.0
3060	3	8	3	3	1	1.0
2171	9	8	2	3	1	0.42
3160	8	9	3	3	1	0.42
3157	7	9	3	3	1	0.42
3061	3	9	3	3	1	0.42
96	4	15	0	3	5	2.25
1088	4	15	1	3	5	2.25
2080	4	15	2	3	5	2.25
3012	1	15	3	3	3	0.25
352	15	19	0	3	4	0.25
1344	15	19	1	3	4	0.25
2336	15	19	2	3	4	0.25
2023	1	19	2	3	4	0.5
1031	1	19	1	3	4	0.5
39	1	19	0	3	4	0.5
3328	15	19	3	3	4	0.25
99	4	19	0	3	4	0.19
850	34	19	0	3	4	2.19
509	21	19	0	3	4	2.19
1091	4	19	1	3	4	0.19
1967	39	19	1	3	4	1.19
975	39	19	0	3	4	1.19
2083	4	19	2	3	4	0.19
2493	21	19	2	3	4	2.19
1501	21	19	1	3	4	1.19
2584	24	19	2	3	4	1.19
1592	24	19	1	3	4	1.19
600	24	19	0	3	4	1.19
2772	32	19	2	3	4	1.19
1780	32	19	1	3	4	1.19
788	32	19	0	3	4	1.19
2803	33	19	2	3	4	1.19
1811	33	19	1	3	4	1.19
819	33	19	0	3	4	1.19
2834	34	19	2	3	4	2.19
1842	34	19	1	3	4	1.19
2959	39	19	2	3	4	1.19
3075	4	19	3	3	4	0.19
447	19	20	0	3	4	0.36
1439	19	20	1	3	4	0.36
2431	19	20	2	3	4	0.36
3423	19	20	3	3	4	0.36
3329	15	20	3	3	5	1.25
3076	4	20	3	3	3	1.0
1032	1	20	1	3	4	1.0
2024	1	20	2	3	4	1.0
2337	15	20	2	3	4	1.25
1345	15	20	1	3	4	1.25
353	15	20	0	3	4	1.25
3016	1	20	3	3	3	2.0
976	39	20	0	3	3	1.0
1968	39	20	1	3	3	1.0
2960	39	20	2	3	3	1.0
851	34	20	0	3	3	1.0
1843	34	20	1	3	3	1.0
2835	34	20	2	3	3	1.0
820	33	20	0	3	3	1.0
1812	33	20	1	3	3	1.0
2804	33	20	2	3	3	1.0
789	32	20	0	3	3	1.0
1781	32	20	1	3	3	1.0
2773	32	20	2	3	3	1.0
601	24	20	0	3	3	1.0
1593	24	20	1	3	3	1.0
2585	24	20	2	3	3	1.0
510	21	20	0	3	3	1.0
40	1	20	0	3	3	2.0
1502	21	20	1	3	3	1.0
2494	21	20	2	3	3	1.0
2586	24	21	2	3	4	2.0
1594	24	21	1	3	4	2.0
602	24	21	0	3	4	2.0
2805	33	21	2	3	4	2.0
1813	33	21	1	3	4	2.0
821	33	21	0	3	4	2.0
3455	20	21	3	3	3	1.0
1033	1	21	1	3	4	1.0
2025	1	21	2	3	4	1.0
2338	15	21	2	3	4	1.25
1346	15	21	1	3	4	1.25
354	15	21	0	3	4	1.25
3017	1	21	3	3	1	1.0
2961	39	21	2	3	1	1.0
914	36	21	0	3	3	0.23
1906	36	21	1	3	3	0.23
2898	36	21	2	3	3	0.23
1844	34	21	1	3	3	1.0
2836	34	21	2	3	1	1.0
790	32	21	0	3	3	1.0
1782	32	21	1	3	3	1.0
2774	32	21	2	3	3	1.0
3020	1	24	3	3	5	3.0
3333	15	24	3	3	5	1.25
1036	1	24	1	3	5	1.5
2028	1	24	2	3	5	1.5
2341	15	24	2	3	5	1.25
1349	15	24	1	3	5	1.25
357	15	24	0	3	5	1.25
824	33	24	0	3	3	1.0
1816	33	24	1	3	3	1.0
2808	33	24	2	3	3	1.0
793	32	24	0	3	3	1.0
1785	32	24	1	3	3	1.0
2777	32	24	2	3	3	1.0
2907	36	32	2	3	4	1.23
1915	36	32	1	3	4	1.23
923	36	32	0	3	4	1.23
3495	21	32	3	3	3	1.0
2845	34	32	2	3	4	2.0
1853	34	32	1	3	4	2.0
3464	20	32	3	3	3	1.0
3339	15	32	3	3	5	1.25
1042	1	32	1	3	4	1.0
2034	1	32	2	3	4	1.0
2347	15	32	2	3	4	1.25
1355	15	32	1	3	4	1.25
363	15	32	0	3	4	1.25
3026	1	32	3	3	3	2.0
986	39	32	0	3	3	1.0
1978	39	32	1	3	3	1.0
2970	39	32	2	3	3	1.0
830	33	32	0	3	3	1.0
1822	33	32	1	3	3	1.0
2814	33	32	2	3	3	1.0
3587	24	33	3	3	3	1.0
3028	1	34	3	3	5	3.0
3341	15	34	3	3	5	1.25
1044	1	34	1	3	5	1.5
2036	1	34	2	3	5	1.5
2349	15	34	2	3	5	1.25
1357	15	34	1	3	5	1.25
365	15	34	0	3	5	1.25
1980	39	34	1	3	3	1.0
2972	39	34	2	3	1	1.0
801	32	35	0	3	4	1.0
1793	32	35	1	3	4	1.0
2785	32	35	2	3	4	1.0
2097	4	35	2	3	4	2.0
1105	4	35	1	3	4	2.0
113	4	35	0	3	4	2.0
2475	20	35	2	3	4	2.0
1483	20	35	1	3	4	2.0
491	20	35	0	3	4	2.0
2506	21	35	2	3	4	2.0
1514	21	35	1	3	4	2.0
863	34	35	0	3	4	3.0
53	1	35	0	3	4	3.0
522	21	35	0	3	4	2.0
2597	24	35	2	3	4	2.0
1605	24	35	1	3	4	2.0
613	24	35	0	3	4	2.0
2816	33	35	2	3	4	2.0
1824	33	35	1	3	4	2.0
832	33	35	0	3	4	2.0
2973	39	35	2	3	4	2.0
1981	39	35	1	3	4	2.0
989	39	35	0	3	4	2.0
3777	32	35	3	3	4	1.0
645	26	35	0	3	4	1.0
1637	26	35	1	3	4	1.0
2629	26	35	2	3	4	1.0
3621	26	35	3	3	4	1.0
2786	32	36	2	3	4	1.19
1794	32	36	1	3	4	1.19
802	32	36	0	3	4	1.19
2848	34	36	2	3	3	1.23
1856	34	36	1	3	4	1.19
3499	21	36	3	3	3	0.23
3030	1	36	3	3	5	3.0
3343	15	36	3	3	5	1.25
1046	1	36	1	3	5	1.5
2038	1	36	2	3	5	1.5
2351	15	36	2	3	5	1.25
1359	15	36	1	3	5	1.25
367	15	36	0	3	5	1.25
990	39	36	0	3	3	0.5
1982	39	36	1	3	3	0.5
1106	4	36	1	3	3	1.5
114	4	36	0	3	3	1.5
2974	39	36	2	3	3	0.5
3904	36	39	3	3	3	0.5
3345	15	39	3	3	6	1.46
3501	21	39	3	3	1	1.0
3032	1	39	3	3	2	1.31
369	15	39	0	3	5	1.58
1361	15	39	1	3	5	1.58
2353	15	39	2	3	5	1.58
2040	1	39	2	3	5	1.33
1048	1	39	1	3	5	1.33
3470	20	39	3	3	4	1.5
835	33	39	0	3	5	2.33
1827	33	39	1	3	5	2.33
2819	33	39	2	3	5	2.33
616	24	39	0	3	5	2.33
1608	24	39	1	3	5	2.33
2600	24	39	2	3	5	2.33
775	32	1	0	4	4	1.0
1767	32	1	1	4	4	1.0
2759	32	1	2	4	4	1.0
3751	32	1	3	4	4	1.0
1488	21	1	1	4	4	1.0
2480	21	1	2	4	4	1.0
2883	36	1	2	4	4	1.23
1891	36	1	1	4	4	1.23
899	36	1	0	4	4	1.23
3472	21	1	3	4	1	1.0
465	20	1	0	4	4	1.0
1457	20	1	1	4	4	1.0
2449	20	1	2	4	4	1.0
2571	24	1	2	4	4	2.0
1579	24	1	1	4	4	2.0
587	24	1	0	4	4	2.0
2790	33	1	2	4	4	2.0
1798	33	1	1	4	4	2.0
806	33	1	0	4	4	2.0
2821	34	1	2	4	4	2.0
1829	34	1	1	4	4	2.0
2946	39	1	2	4	4	2.0
1954	39	1	1	4	4	2.0
3441	20	1	3	4	4	1.0
3316	15	1	3	4	3	0.25
3161	9	3	3	4	1	0.42
3158	8	3	3	4	1	1.0
3155	7	3	3	4	1	1.0
3443	20	4	3	4	3	1.0
3004	1	4	3	4	4	2.23
436	19	4	0	4	4	0.19
1428	19	4	1	4	4	0.19
2420	19	4	2	4	4	0.19
3412	19	4	3	4	4	0.19
3318	15	4	3	4	5	1.25
1020	1	4	1	4	5	1.5
2012	1	4	2	4	5	1.5
2326	15	4	2	4	5	1.25
1334	15	4	1	4	5	1.25
342	15	4	0	4	5	1.25
3128	6	5	3	4	1	1.0
4089	5	6	4	4	1	1.0
4051	3	7	4	4	1	1.0
3162	9	7	3	4	1	0.42
3159	8	7	3	4	1	1.0
4148	7	8	4	4	1	1.0
4052	3	8	4	4	1	1.0
3163	9	8	3	4	1	0.42
4152	8	9	4	4	1	0.42
4149	7	9	4	4	1	0.42
4053	3	9	4	4	1	0.42
3451	20	15	3	4	5	1.25
1964	39	15	1	4	5	2.25
2956	39	15	2	4	5	2.25
1839	34	15	1	4	5	2.25
2831	34	15	2	4	5	2.25
816	33	15	0	4	5	2.25
1808	33	15	1	4	5	2.25
2800	33	15	2	4	5	2.25
597	24	15	0	4	5	2.25
1589	24	15	1	4	5	2.25
2581	24	15	2	4	5	2.25
2459	20	15	2	4	5	1.25
1467	20	15	1	4	5	1.25
475	20	15	0	4	5	1.25
3482	21	15	3	4	3	1.25
909	36	15	0	4	5	1.48
1901	36	15	1	4	5	1.48
2893	36	15	2	4	5	1.48
2490	21	15	2	4	5	1.25
1498	21	15	1	4	5	1.25
3761	32	15	3	4	5	1.25
2769	32	15	2	4	5	1.25
1777	32	15	1	4	5	1.25
785	32	15	0	4	5	1.25
4004	1	15	4	4	3	0.25
444	19	15	0	4	4	0.25
1436	19	15	1	4	4	0.25
2428	19	15	2	4	4	0.25
3420	19	15	3	4	4	0.25
4005	1	16	4	4	5	1.5
97	4	16	0	4	5	1.0
848	34	16	0	4	5	3.0
507	21	16	0	4	5	3.0
1089	4	16	1	4	5	1.0
1965	39	16	1	4	5	2.0
973	39	16	0	4	5	2.0
2081	4	16	2	4	5	1.0
2491	21	16	2	4	5	3.0
1499	21	16	1	4	5	2.0
2801	33	16	2	4	5	2.0
1809	33	16	1	4	5	2.0
817	33	16	0	4	5	2.0
2832	34	16	2	4	5	3.0
1840	34	16	1	4	5	2.0
2957	39	16	2	4	5	2.0
3073	4	16	3	4	5	1.0
4065	4	16	4	4	5	1.0
383	16	19	0	4	5	1.0
1375	16	19	1	4	5	1.0
2367	16	19	2	4	5	1.0
3359	16	19	3	4	5	1.0
4351	16	19	4	4	5	1.0
4007	1	19	4	4	4	0.5
4067	4	19	4	4	4	0.19
478	20	19	0	4	4	0.36
1470	20	19	1	4	4	0.36
2462	20	19	2	4	4	0.36
3454	20	19	3	4	4	0.36
3015	1	19	3	4	4	2.36
4415	19	20	4	4	4	0.36
384	16	20	0	4	5	1.0
1376	16	20	1	4	5	1.0
2368	16	20	2	4	5	1.0
3360	16	20	3	4	5	1.0
4352	16	20	4	4	5	1.0
4068	4	20	4	4	3	1.0
3765	32	20	3	4	3	1.0
2897	36	20	2	4	4	1.23
1905	36	20	1	4	4	1.23
913	36	20	0	4	4	1.23
3486	21	20	3	4	3	1.0
3953	39	21	3	4	1	1.0
3890	36	21	3	4	3	0.23
3330	15	21	3	4	6	1.44
3766	32	21	3	4	3	1.0
3458	20	24	3	4	3	1.0
3489	21	24	3	4	5	2.0
4450	20	24	4	4	3	1.0
451	19	24	0	4	5	1.0
1443	19	24	1	4	5	1.0
2435	19	24	2	4	5	1.0
3427	19	24	3	4	5	1.0
4419	19	24	4	4	5	1.0
388	16	24	0	4	5	1.0
1380	16	24	1	4	5	1.0
2372	16	24	2	4	5	1.0
3364	16	24	3	4	5	1.0
4356	16	24	4	4	5	1.0
2497	21	24	2	4	5	3.0
1505	21	24	1	4	5	2.0
2839	34	24	2	4	5	3.0
1847	34	24	1	4	5	2.0
2964	39	24	2	4	5	2.0
3080	4	24	3	4	3	1.0
4072	4	24	4	4	3	1.0
3800	33	24	3	4	3	1.0
4073	4	26	4	4	6	2.0
3081	4	26	3	4	6	2.0
2965	39	26	2	4	6	3.0
1848	34	26	1	4	6	3.0
2840	34	26	2	4	6	4.0
825	33	26	0	4	6	3.0
1817	33	26	1	4	6	3.0
2809	33	26	2	4	6	3.0
1506	21	26	1	4	6	3.0
2498	21	26	2	4	6	4.0
2089	4	26	2	4	6	2.0
981	39	26	0	4	6	3.0
1973	39	26	1	4	6	3.0
1097	4	26	1	4	6	2.0
514	21	26	0	4	6	4.0
856	34	26	0	4	6	4.0
105	4	26	0	4	6	2.0
4013	1	26	4	4	6	2.5
887	35	26	0	4	4	1.0
1879	35	26	1	4	4	1.0
2871	35	26	2	4	4	1.0
3863	35	26	3	4	4	1.0
168	6	27	0	4	5	1.0
1160	6	27	1	4	5	1.0
2152	6	27	2	4	5	1.0
3144	6	27	3	4	5	1.0
4136	6	27	4	4	5	1.0
137	5	27	0	4	5	1.0
1129	5	27	1	4	5	1.0
2121	5	27	2	4	5	1.0
3113	5	27	3	4	5	1.0
4105	5	27	4	4	5	1.0
4077	4	31	4	4	6	2.0
3085	4	31	3	4	6	2.0
2969	39	31	2	4	6	3.0
1852	34	31	1	4	6	3.0
2844	34	31	2	4	6	4.0
1510	21	31	1	4	6	3.0
2502	21	31	2	4	6	4.0
2093	4	31	2	4	6	2.0
985	39	31	0	4	6	3.0
1977	39	31	1	4	6	3.0
1101	4	31	1	4	6	2.0
518	21	31	0	4	6	4.0
860	34	31	0	4	6	4.0
109	4	31	0	4	6	2.0
3586	24	32	3	4	3	1.0
3806	33	32	3	4	5	2.0
4578	24	32	4	4	3	1.0
4456	20	32	4	4	3	1.0
457	19	32	0	4	5	1.0
1449	19	32	1	4	5	1.0
2441	19	32	2	4	5	1.0
3433	19	32	3	4	5	1.0
4425	19	32	4	4	5	1.0
394	16	32	0	4	5	1.0
1386	16	32	1	4	5	1.0
2378	16	32	2	4	5	1.0
3370	16	32	3	4	5	1.0
4362	16	32	4	4	5	1.0
3086	4	32	3	4	3	1.0
4078	4	32	4	4	3	1.0
892	35	32	0	4	4	1.0
1884	35	32	1	4	4	1.0
2876	35	32	2	4	4	1.0
3868	35	32	3	4	4	1.0
4579	24	33	4	4	3	1.0
2035	1	33	2	4	6	1.25
1043	1	33	1	4	6	1.25
3027	1	33	3	4	6	1.25
4019	1	33	4	4	6	1.25
3496	21	33	3	4	6	2.25
3466	20	34	3	4	3	1.0
3497	21	34	3	4	5	2.0
3776	32	34	3	4	5	2.0
4458	20	34	4	4	3	1.0
459	19	34	0	4	5	1.0
1451	19	34	1	4	5	1.0
2443	19	34	2	4	5	1.0
3435	19	34	3	4	5	1.0
4427	19	34	4	4	5	1.0
2596	24	34	2	4	5	2.0
1604	24	34	1	4	5	2.0
612	24	34	0	4	5	2.0
2784	32	34	2	4	5	2.0
1792	32	34	1	4	5	2.0
800	32	34	0	4	5	2.0
2815	33	34	2	4	5	2.0
1823	33	34	1	4	5	2.0
831	33	34	0	4	5	2.0
3088	4	34	3	4	3	1.0
4080	4	34	4	4	3	1.0
3840	34	36	3	4	4	1.19
4832	34	36	4	4	3	1.23
3778	32	36	3	4	4	1.19
3871	35	36	3	4	5	2.0
2879	35	36	2	4	5	2.0
1887	35	36	1	4	5	2.0
895	35	36	0	4	5	2.0
4770	32	36	4	4	4	1.19
614	24	36	0	4	5	1.0
1606	24	36	1	4	5	1.0
2598	24	36	2	4	5	1.0
3590	24	36	3	4	5	1.0
3809	33	36	3	4	5	2.0
4582	24	36	4	4	5	1.0
4491	21	36	4	4	3	0.23
3468	20	36	3	4	4	1.19
4460	20	36	4	4	4	1.19
461	19	36	0	4	5	1.0
1453	19	36	1	4	5	1.0
2445	19	36	2	4	5	1.0
3437	19	36	3	4	5	1.0
4429	19	36	4	4	5	1.0
398	16	36	0	4	5	1.0
1390	16	36	1	4	5	1.0
2382	16	36	2	4	5	1.0
3374	16	36	3	4	5	1.0
4366	16	36	4	4	5	1.0
4022	1	36	4	4	5	1.5
2817	33	36	2	4	5	2.0
1825	33	36	1	4	5	2.0
833	33	36	0	4	5	2.0
3090	4	36	3	4	3	1.5
4082	4	36	4	4	3	1.5
3966	39	36	3	4	3	0.5
4894	36	39	4	4	3	0.5
4084	4	39	4	4	4	1.95
3092	4	39	3	4	4	1.95
4024	1	39	4	4	6	1.71
4368	16	39	4	4	6	1.21
3376	16	39	3	4	6	1.21
2384	16	39	2	4	6	1.21
1392	16	39	1	4	6	1.21
400	16	39	0	4	6	1.21
4431	19	39	4	4	6	1.21
3439	19	39	3	4	6	1.21
2447	19	39	2	4	6	1.21
1455	19	39	1	4	6	1.21
463	19	39	0	4	6	1.21
4462	20	39	4	4	5	1.36
4584	24	39	4	4	6	1.21
3811	33	39	3	4	6	2.21
3592	24	39	3	4	6	1.21
4772	32	39	4	4	5	1.36
897	35	39	0	4	6	2.21
1889	35	39	1	4	6	2.21
2881	35	39	2	4	6	2.21
3873	35	39	3	4	6	2.21
4834	34	39	4	4	4	1.68
3842	34	39	3	4	5	1.36
3780	32	39	3	4	4	1.5
4493	21	39	4	4	1	1.0
3410	19	1	3	5	5	0.5
2418	19	1	2	5	5	0.5
1426	19	1	1	5	5	0.5
434	19	1	0	5	5	0.5
4308	15	1	4	5	3	0.25
4153	9	3	4	5	1	0.42
4150	8	3	4	5	1	1.0
4147	7	3	4	5	1	1.0
901	36	4	0	5	5	1.0
1893	36	4	1	5	5	1.0
2885	36	4	2	5	5	1.0
3877	36	4	3	5	5	1.0
3940	39	4	3	5	5	1.5
4867	36	4	4	5	5	1.0
4466	21	4	4	5	5	1.23
3815	34	4	3	5	3	1.0
4807	34	4	4	5	2	2.0
3753	32	4	3	5	3	1.0
3846	35	4	3	5	5	2.0
2854	35	4	2	5	5	2.0
1862	35	4	1	5	5	2.0
870	35	4	0	5	5	2.0
4745	32	4	4	5	3	1.0
3565	24	4	3	5	3	1.0
3784	33	4	3	5	5	2.0
4557	24	4	4	5	3	1.0
3474	21	4	3	5	4	1.23
4435	20	4	4	5	3	1.0
4404	19	4	4	5	4	0.19
373	16	4	0	5	5	1.0
1365	16	4	1	5	5	1.0
2357	16	4	2	5	5	1.0
3349	16	4	3	5	5	1.0
4341	16	4	4	5	5	1.0
3996	1	4	4	5	5	1.5
653	27	5	0	5	5	1.0
1645	27	5	1	5	5	1.0
2637	27	5	2	5	5	1.0
3629	27	5	3	5	5	1.0
4621	27	5	4	5	5	1.0
4120	6	5	4	5	1	1.0
5079	5	6	5	5	1	1.0
654	27	6	0	5	5	1.0
1646	27	6	1	5	5	1.0
2638	27	6	2	5	5	1.0
3630	27	6	3	5	5	1.0
4622	27	6	4	5	5	1.0
5041	3	7	5	5	1	1.0
4154	9	7	4	5	1	0.42
4151	8	7	4	5	1	1.0
5138	7	8	5	5	1	1.0
5042	3	8	5	5	1	1.0
4155	9	8	4	5	1	0.42
5142	8	9	5	5	1	0.42
5139	7	9	5	5	1	0.42
5043	3	9	5	5	1	0.42
3072	4	15	3	5	5	2.25
4064	4	15	4	5	5	2.25
4443	20	15	4	5	6	2.0
4565	24	15	4	5	6	2.0
3573	24	15	3	5	6	2.0
4753	32	15	4	5	6	2.0
878	35	15	0	5	6	3.0
1870	35	15	1	5	6	3.0
2862	35	15	2	5	6	3.0
3854	35	15	3	5	6	3.0
4815	34	15	4	5	5	4.25
3823	34	15	3	5	6	2.0
5054	4	15	5	5	5	2.25
4474	21	15	4	5	6	1.23
4318	15	16	4	5	5	1.25
5308	15	16	5	5	5	1.25
4816	34	16	4	5	5	3.0
3824	34	16	3	5	5	2.0
5055	4	16	5	5	5	1.0
910	36	16	0	5	5	1.0
1902	36	16	1	5	5	1.0
2894	36	16	2	5	5	1.0
3886	36	16	3	5	5	1.0
3949	39	16	3	5	5	1.5
4876	36	16	4	5	5	1.0
4475	21	16	4	5	5	1.23
786	32	16	0	5	5	1.0
1778	32	16	1	5	5	1.0
2770	32	16	2	5	5	1.0
3762	32	16	3	5	5	1.0
3855	35	16	3	5	5	2.0
2863	35	16	2	5	5	2.0
1871	35	16	1	5	5	2.0
879	35	16	0	5	5	2.0
4754	32	16	4	5	5	1.0
598	24	16	0	5	5	1.0
1590	24	16	1	5	5	1.0
2582	24	16	2	5	5	1.0
3574	24	16	3	5	5	1.0
3793	33	16	3	5	5	2.0
4566	24	16	4	5	5	1.0
476	20	16	0	5	5	1.0
1468	20	16	1	5	5	1.0
2460	20	16	2	5	5	1.0
3452	20	16	3	5	5	1.0
3013	1	16	3	5	5	3.0
3483	21	16	3	5	5	2.0
4444	20	16	4	5	5	1.0
445	19	16	0	5	5	1.0
1437	19	16	1	5	5	1.0
2429	19	16	2	5	5	1.0
3421	19	16	3	5	5	1.0
3326	15	16	3	5	5	1.25
37	1	16	0	5	5	1.5
1029	1	16	1	5	5	1.5
2021	1	16	2	5	5	1.5
2334	15	16	2	5	5	1.25
1342	15	16	1	5	5	1.25
350	15	16	0	5	5	1.25
4413	19	16	4	5	5	1.0
98	4	17	0	5	6	0.45
1090	4	17	1	5	6	0.45
1966	39	17	1	5	6	1.45
2082	4	17	2	5	6	0.45
2583	24	17	2	5	6	1.45
1591	24	17	1	5	6	1.45
599	24	17	0	5	6	1.45
2802	33	17	2	5	6	1.45
1810	33	17	1	5	6	1.45
818	33	17	0	5	6	1.45
2833	34	17	2	5	6	2.45
1841	34	17	1	5	6	1.45
2958	39	17	2	5	6	1.45
3074	4	17	3	5	6	0.45
4066	4	17	4	5	6	0.45
4350	16	17	4	5	6	1.45
3358	16	17	3	5	6	1.45
2366	16	17	2	5	6	1.45
1374	16	17	1	5	6	1.45
382	16	17	0	5	6	1.45
4567	24	17	4	5	6	1.45
3794	33	17	3	5	6	2.45
3575	24	17	3	5	6	1.45
4755	32	17	4	5	6	1.45
880	35	17	0	5	6	2.45
1872	35	17	1	5	6	2.45
2864	35	17	2	5	6	2.45
3856	35	17	3	5	6	2.45
4817	34	17	4	5	6	2.45
3825	34	17	3	5	6	1.45
4877	36	17	4	5	6	1.45
3950	39	17	3	5	6	1.95
3887	36	17	3	5	6	1.45
2895	36	17	2	5	6	1.45
1903	36	17	1	5	6	1.45
911	36	17	0	5	6	1.45
5056	4	17	5	5	6	0.45
38	1	17	0	5	6	0.2
508	21	17	0	5	6	1.2
849	34	17	0	5	6	1.2
974	39	17	0	5	6	1.2
1030	1	17	1	5	6	0.2
2022	1	17	2	5	6	0.2
2335	15	17	2	5	6	0.45
1343	15	17	1	5	6	0.45
