ID	s	d	ts	te	LLC	size	parent	parentTime	replica
37	0	8	1	2	1	25	0	2	0
214	3	11	1	3	2	50	3	3	1
292	3	11	1	4	3	100	3	4	1
81	1	9	2	2	0	10	-1	-1	-1
194	1	9	2	2	0	500	-1	-1	-1
104	0	8	2	3	1	10	0	3	0
156	0	8	2	4	2	50	0	4	0
242	3	11	2	4	2	50	3	4	1
233	1	9	3	3	0	100	-1	-1	-1
147	1	9	4	4	0	1	-1	-1	-1
75	0	8	4	5	1	1	0	5	0
137	3	11	4	17	13	500	3	17	1
110	1	9	6	6	0	25	-1	-1	-1
268	1	9	6	6	0	500	-1	-1	-1
190	0	8	6	9	3	100	0	9	0
261	0	8	6	8	2	50	0	8	0
82	3	10	6	9	3	100	3	9	1
154	3	10	6	7	1	10	3	7	1
211	3	11	6	9	3	100	3	9	1
186	4	8	3	8	5	10	19	8	1
175	1	9	8	8	0	10	-1	-1	-1
171	0	8	8	9	1	10	0	9	0
256	3	11	8	9	1	1	3	9	1
265	1	9	9	9	0	10	-1	-1	-1
107	3	11	9	22	13	500	3	22	1
111	3	11	9	10	1	25	3	10	1
170	3	11	9	10	1	1	3	10	1
199	1	9	10	10	0	25	-1	-1	-1
179	3	10	10	11	1	25	3	11	1
58	1	9	11	11	0	1	-1	-1	-1
196	0	8	11	12	1	1	0	12	0
237	0	8	11	12	1	25	0	12	0
22	3	10	12	14	2	50	3	14	1
284	1	9	13	13	0	10	-1	-1	-1
168	0	8	13	14	1	10	0	14	0
8	3	11	13	16	3	100	3	16	1
181	3	11	13	15	2	50	3	15	1
192	1	9	14	14	0	500	-1	-1	-1
98	0	8	14	15	1	1	0	15	0
152	3	10	15	17	2	50	3	17	1
198	3	11	15	16	1	1	3	16	1
286	0	8	16	18	2	50	0	18	0
299	0	8	17	18	1	1	0	18	0
47	3	11	17	18	1	1	3	18	1
6	1	9	18	18	0	25	-1	-1	-1
189	1	9	18	18	0	500	-1	-1	-1
99	0	8	18	31	13	500	0	31	0
262	0	8	20	23	3	100	0	23	0
27	3	11	20	21	1	1	3	21	1
31	3	10	20	21	1	1	3	21	1
273	3	11	20	33	13	500	3	33	1
26	0	8	21	22	1	10	0	22	0
205	0	8	22	25	3	100	0	25	0
55	3	11	22	23	1	25	3	23	1
131	3	11	22	24	2	50	3	24	1
275	2	11	3	24	21	1	24	24	1
294	2	11	4	24	20	1	24	24	1
297	2	10	18	24	6	1	24	24	1
11	1	9	24	24	0	10	-1	-1	-1
166	1	9	24	24	0	1	-1	-1	-1
32	0	8	24	25	1	25	0	25	0
118	2	10	21	25	4	1	24	25	1
212	2	11	0	42	42	50	20	42	0
67	2	11	2	29	27	10	20	29	0
277	2	10	3	29	26	10	20	29	0
17	2	10	6	42	36	50	20	42	0
264	2	11	6	29	23	10	20	29	0
1	2	10	8	29	21	10	20	29	0
0	2	11	9	29	20	10	20	29	0
289	2	10	10	34	24	25	20	34	0
41	2	11	16	42	26	50	20	42	0
209	2	11	18	29	11	10	20	29	0
252	2	10	18	42	24	50	20	42	0
238	2	10	20	34	14	25	20	34	0
263	0	8	26	39	13	500	0	39	0
150	3	10	27	30	3	100	3	30	1
76	1	9	29	29	0	10	-1	-1	-1
280	3	10	29	30	1	1	3	30	1
282	3	11	29	32	3	100	3	32	1
103	3	11	30	31	1	25	3	31	1
155	3	11	30	33	3	100	3	33	1
290	2	11	10	35	25	100	10	35	1
243	1	9	31	31	0	500	-1	-1	-1
235	0	8	32	33	1	25	0	33	0
56	3	11	32	34	2	50	3	34	1
232	3	11	32	33	1	25	3	33	1
84	3	10	33	34	1	10	3	34	1
230	3	11	33	34	1	10	3	34	1
240	3	11	33	46	13	500	3	46	1
125	2	11	30	34	4	1	20	34	1
52	3	11	34	35	1	1	3	35	1
253	0	8	35	37	2	50	0	37	0
122	0	8	36	37	1	10	0	37	0
241	3	10	36	38	2	50	3	38	1
298	3	11	36	49	13	500	3	49	1
25	1	9	37	37	0	100	-1	-1	-1
88	3	11	37	38	1	1	3	38	1
291	3	10	37	40	3	100	3	40	1
108	0	8	38	39	1	10	0	39	0
128	0	8	38	39	1	1	0	39	0
165	0	8	38	40	2	50	0	40	0
77	0	8	39	40	1	10	0	40	0
201	1	9	40	40	0	500	-1	-1	-1
210	3	10	41	44	3	100	3	44	1
174	1	9	42	42	0	50	-1	-1	-1
247	0	8	42	43	1	1	0	43	0
28	3	10	42	43	1	10	3	43	1
167	3	11	42	43	1	10	3	43	1
204	3	11	42	43	1	25	3	43	1
129	3	10	43	46	3	100	3	46	1
227	1	9	44	44	0	10	-1	-1	-1
49	3	11	44	46	2	50	3	46	1
206	0	8	46	47	1	1	0	47	0
72	3	11	46	48	2	50	3	48	1
112	0	8	47	49	2	50	0	49	0
100	0	8	48	61	13	500	0	61	0
250	0	8	49	52	3	100	0	52	0
222	3	10	49	50	1	10	3	50	1
33	1	9	50	50	0	10	-1	-1	-1
119	0	8	50	52	2	50	0	52	0
3	3	10	50	51	1	10	3	51	1
95	3	10	50	52	2	50	3	52	1
259	3	10	50	51	1	25	3	51	1
182	0	8	52	53	1	1	0	53	0
61	1	9	53	53	0	100	-1	-1	-1
105	0	8	53	66	13	500	0	66	0
228	0	8	53	54	1	1	0	54	0
96	3	10	53	56	3	100	3	56	1
248	1	9	54	54	0	100	-1	-1	-1
200	3	10	54	55	1	1	3	55	1
102	1	9	55	55	0	100	-1	-1	-1
140	1	9	55	55	0	1	-1	-1	-1
134	3	10	55	58	3	100	3	58	1
142	3	10	55	56	1	1	3	56	1
5	7	9	9	56	47	1	18	56	1
78	7	9	13	56	43	1	18	56	1
249	7	9	18	56	38	1	18	56	1
180	4	8	20	56	36	1	18	56	1
7	4	8	26	56	30	1	18	56	1
279	7	9	36	56	20	1	18	56	1
23	4	8	44	56	12	1	18	56	1
149	7	9	48	56	8	1	18	56	1
185	4	8	50	56	6	1	18	56	1
135	4	8	53	56	3	1	18	56	1
40	7	9	53	56	3	1	18	56	1
114	4	8	54	56	2	1	18	56	1
85	1	9	56	56	0	25	-1	-1	-1
244	1	9	56	56	0	25	-1	-1	-1
220	4	8	55	57	2	1	18	57	1
288	1	9	57	57	0	500	-1	-1	-1
18	1	9	58	58	0	25	-1	-1	-1
184	0	8	58	60	2	50	0	60	0
13	3	10	58	61	3	100	3	61	1
68	3	11	58	59	1	1	3	59	1
208	3	11	58	59	1	25	3	59	1
97	7	9	9	59	50	10	18	59	1
73	4	8	14	59	45	10	18	59	1
177	4	8	18	59	41	10	18	59	1
65	7	9	22	59	37	10	18	59	1
115	7	9	27	59	32	10	18	59	1
38	4	8	32	59	27	10	18	59	1
15	4	8	43	59	16	10	18	59	1
239	4	8	44	59	15	10	18	59	1
178	7	9	45	59	14	10	18	59	1
144	4	8	46	59	13	10	18	59	1
163	7	9	51	59	8	10	18	59	1
123	3	11	59	62	3	100	3	62	1
53	1	9	60	60	0	50	-1	-1	-1
234	0	8	60	63	3	100	0	63	0
20	3	11	60	63	3	100	3	63	1
283	3	11	60	61	1	10	3	61	1
126	4	8	2	65	63	25	18	65	1
141	7	9	5	65	60	25	18	65	1
101	4	8	6	65	59	25	18	65	1
271	7	9	7	65	58	25	18	65	1
245	7	9	24	65	41	25	18	65	1
50	4	8	28	65	37	25	18	65	1
63	7	9	31	65	34	25	18	65	1
143	7	9	36	65	29	25	18	65	1
14	4	8	43	65	22	25	18	65	1
295	7	9	43	65	22	25	18	65	1
219	4	8	45	65	20	25	18	65	1
260	4	8	50	65	15	25	18	65	1
45	4	8	51	65	14	25	18	65	1
66	4	8	59	64	5	10	18	64	1
44	7	9	59	65	6	10	19	65	1
54	4	8	56	67	11	25	19	67	1
120	2	11	33	69	36	1	10	69	1
236	2	11	37	69	32	1	10	69	1
183	2	11	38	69	31	1	10	69	1
193	2	10	49	69	20	1	10	69	1
132	2	11	60	69	9	1	10	69	1
70	2	10	33	69	36	1	20	69	1
90	2	10	53	69	16	1	20	69	1
60	2	10	58	69	11	1	20	69	1
74	2	11	24	77	53	25	24	77	1
158	2	11	24	85	61	50	24	85	1
29	2	10	25	72	47	10	24	72	1
176	2	10	26	77	51	25	24	77	1
121	2	11	30	72	42	10	24	72	1
287	2	10	33	72	39	10	24	72	1
87	2	11	33	77	44	25	24	77	1
276	2	11	36	72	36	10	24	72	1
293	2	11	36	77	41	25	24	77	1
217	2	10	42	72	30	10	24	72	1
9	2	11	43	85	42	50	24	85	1
148	2	10	45	85	40	50	24	85	1
161	2	10	47	72	25	10	24	72	1
130	2	10	49	85	36	50	24	85	1
12	2	11	51	77	26	25	24	77	1
51	2	10	51	77	26	25	24	77	1
278	2	11	52	72	20	10	24	72	1
215	2	11	53	77	24	25	24	77	1
83	2	10	54	72	18	10	24	72	1
197	2	10	55	85	30	50	24	85	1
218	2	10	56	72	16	10	24	72	1
48	2	11	57	77	20	25	24	77	1
30	2	11	58	72	14	10	24	72	1
153	2	10	59	72	13	10	24	72	1
64	2	10	60	72	12	10	24	72	1
4	2	10	36	78	42	100	20	78	0
269	2	10	37	78	41	100	20	78	0
169	2	10	42	78	36	100	20	78	0
270	2	10	51	78	27	100	20	78	0
257	2	10	57	78	21	100	20	78	0
285	2	10	57	78	21	100	20	78	0
133	2	10	2	99	97	500	24	99	0
69	2	10	5	99	94	500	24	99	0
221	2	11	11	99	88	500	24	99	0
223	2	10	11	99	88	500	24	99	0
231	2	11	15	99	84	500	24	99	0
139	2	10	31	99	68	500	24	99	0
251	2	10	34	99	65	500	24	99	0
212	2	11	0	0	0	50	-1	-1	-1
67	2	11	2	2	0	10	-1	-1	-1
133	2	10	2	2	0	500	-1	-1	-1
275	2	11	3	3	0	1	-1	-1	-1
277	2	10	3	3	0	10	-1	-1	-1
294	2	11	4	4	0	1	-1	-1	-1
69	2	10	5	5	0	500	-1	-1	-1
17	2	10	6	6	0	50	-1	-1	-1
264	2	11	6	6	0	10	-1	-1	-1
1	2	10	8	8	0	10	-1	-1	-1
0	2	11	9	9	0	10	-1	-1	-1
289	2	10	10	10	0	25	-1	-1	-1
290	2	11	10	10	0	100	-1	-1	-1
221	2	11	11	11	0	500	-1	-1	-1
223	2	10	11	11	0	500	-1	-1	-1
231	2	11	15	15	0	500	-1	-1	-1
41	2	11	16	16	0	50	-1	-1	-1
209	2	11	18	18	0	10	-1	-1	-1
252	2	10	18	18	0	50	-1	-1	-1
297	2	10	18	18	0	1	-1	-1	-1
238	2	10	20	20	0	25	-1	-1	-1
118	2	10	21	21	0	1	-1	-1	-1
74	2	11	24	24	0	25	-1	-1	-1
158	2	11	24	24	0	50	-1	-1	-1
147	1	9	4	25	21	1	8	25	0
256	3	11	8	25	17	1	8	25	0
170	3	11	9	25	16	1	8	25	0
58	1	9	11	25	14	1	8	25	0
198	3	11	15	25	10	1	8	25	0
47	3	11	17	25	8	1	8	25	0
27	3	11	20	25	5	1	8	25	0
31	3	10	20	25	5	1	8	25	0
75	0	8	4	25	21	1	9	25	0
196	0	8	11	25	14	1	9	25	0
98	0	8	14	25	11	1	9	25	0
299	0	8	17	25	8	1	9	25	0
29	2	10	25	25	0	10	-1	-1	-1
176	2	10	26	26	0	25	-1	-1	-1
121	2	11	30	30	0	10	-1	-1	-1
125	2	11	30	30	0	1	-1	-1	-1
139	2	10	31	31	0	500	-1	-1	-1
166	1	9	24	33	9	1	9	33	0
280	3	10	29	33	4	1	9	33	0
70	2	10	33	33	0	1	-1	-1	-1
87	2	11	33	33	0	25	-1	-1	-1
120	2	11	33	33	0	1	-1	-1	-1
287	2	10	33	33	0	10	-1	-1	-1
11	1	9	24	34	10	10	9	34	0
251	2	10	34	34	0	500	-1	-1	-1
26	0	8	21	35	14	10	8	35	0
81	1	9	2	35	33	10	9	35	0
175	1	9	8	35	27	10	9	35	0
284	1	9	13	35	22	10	9	35	0
76	1	9	29	35	6	10	9	35	0
32	0	8	24	37	13	25	8	37	0
104	0	8	2	36	34	10	8	36	0
171	0	8	8	36	28	10	8	36	0
154	3	10	6	36	30	10	9	36	0
186	4	8	3	36	33	10	9	36	0
168	0	8	13	36	23	10	9	36	0
265	1	9	9	36	27	10	9	36	0
37	0	8	1	44	43	25	24	44	0
214	3	11	1	52	51	50	24	52	0
156	0	8	2	52	50	50	24	52	0
242	3	11	2	52	50	50	24	52	0
261	0	8	6	52	46	50	24	52	0
110	1	9	6	44	38	25	24	44	0
111	3	11	9	44	35	25	24	44	0
199	1	9	10	44	34	25	24	44	0
179	3	10	10	44	34	25	24	44	0
237	0	8	11	44	33	25	24	44	0
22	3	10	12	52	40	50	24	52	0
181	3	11	13	52	39	50	24	52	0
152	3	10	15	52	37	50	24	52	0
286	0	8	16	52	36	50	24	52	0
6	1	9	18	44	26	25	24	44	0
55	3	11	22	44	22	25	24	44	0
131	3	11	22	52	30	50	24	52	0
4	2	10	36	36	0	100	-1	-1	-1
276	2	11	36	36	0	10	-1	-1	-1
293	2	11	36	36	0	25	-1	-1	-1
236	2	11	37	37	0	1	-1	-1	-1
269	2	10	37	37	0	100	-1	-1	-1
292	3	11	1	42	41	100	9	42	0
190	0	8	6	42	36	100	9	42	0
82	3	10	6	42	36	100	9	42	0
211	3	11	6	42	36	100	9	42	0
8	3	11	13	42	29	100	9	42	0
262	0	8	20	42	22	100	9	42	0
57	1	9	0	42	42	100	11	42	0
233	1	9	3	42	39	100	11	42	0
183	2	11	38	38	0	1	-1	-1	-1
169	2	10	42	42	0	100	-1	-1	-1
217	2	10	42	42	0	10	-1	-1	-1
9	2	11	43	43	0	50	-1	-1	-1
148	2	10	45	45	0	50	-1	-1	-1
161	2	10	47	47	0	10	-1	-1	-1
130	2	10	49	49	0	50	-1	-1	-1
193	2	10	49	49	0	1	-1	-1	-1
12	2	11	51	51	0	25	-1	-1	-1
51	2	10	51	51	0	25	-1	-1	-1
270	2	10	51	51	0	100	-1	-1	-1
278	2	11	52	52	0	10	-1	-1	-1
90	2	10	53	53	0	1	-1	-1	-1
215	2	11	53	53	0	25	-1	-1	-1
83	2	10	54	54	0	10	-1	-1	-1
197	2	10	55	55	0	50	-1	-1	-1
218	2	10	56	56	0	10	-1	-1	-1
48	2	11	57	57	0	25	-1	-1	-1
257	2	10	57	57	0	100	-1	-1	-1
285	2	10	57	57	0	100	-1	-1	-1
30	2	11	58	58	0	10	-1	-1	-1
60	2	10	58	58	0	1	-1	-1	-1
153	2	10	59	59	0	10	-1	-1	-1
64	2	10	60	60	0	10	-1	-1	-1
132	2	11	60	60	0	1	-1	-1	-1
52	3	11	34	85	51	1	9	85	0
88	3	11	37	85	48	1	9	85	0
128	0	8	38	85	47	1	9	85	0
247	0	8	42	85	43	1	9	85	0
206	0	8	46	85	39	1	9	85	0
182	0	8	52	85	33	1	9	85	0
228	0	8	53	85	32	1	9	85	0
200	3	10	54	85	31	1	9	85	0
142	3	10	55	85	30	1	9	85	0
78	7	9	13	85	72	1	9	85	0
180	4	8	20	85	65	1	9	85	0
7	4	8	26	85	59	1	9	85	0
23	4	8	44	85	41	1	9	85	0
185	4	8	50	85	35	1	9	85	0
135	4	8	53	85	32	1	9	85	0
114	4	8	54	85	31	1	9	85	0
220	4	8	55	85	30	1	9	85	0
68	3	11	58	85	27	1	9	85	0
5	7	9	9	86	77	1	9	86	0
279	7	9	36	86	50	1	9	86	0
40	7	9	53	86	33	1	9	86	0
140	1	9	55	87	32	1	9	87	0
149	7	9	48	87	39	1	9	87	0
84	3	10	33	88	55	10	9	88	0
230	3	11	33	88	55	10	9	88	0
122	0	8	36	88	52	10	9	88	0
108	0	8	38	88	50	10	9	88	0
77	0	8	39	88	49	10	9	88	0
28	3	10	42	88	46	10	9	88	0
167	3	11	42	88	46	10	9	88	0
222	3	10	49	88	39	10	9	88	0
3	3	10	50	88	38	10	9	88	0
73	4	8	14	88	74	10	9	88	0
177	4	8	18	88	70	10	9	88	0
38	4	8	32	88	56	10	9	88	0
15	4	8	43	88	45	10	9	88	0
239	4	8	44	88	44	10	9	88	0
144	4	8	46	88	42	10	9	88	0
283	3	11	60	88	28	10	9	88	0
66	4	8	59	88	29	10	9	88	0
249	7	9	18	88	70	1	9	88	0
65	7	9	22	89	67	10	9	89	0
163	7	9	51	89	38	10	9	89	0
97	7	9	9	90	81	10	9	90	0
178	7	9	45	90	45	10	9	90	0
245	7	9	24	92	68	25	9	92	0
227	1	9	44	91	47	10	9	91	0
44	7	9	59	91	32	10	9	91	0
33	1	9	50	91	41	10	11	91	0
115	7	9	27	91	64	10	11	91	0
103	3	11	30	92	62	25	11	92	0
235	0	8	32	99	67	25	20	99	0
56	3	11	32	107	75	50	20	107	0
232	3	11	32	99	67	25	20	99	0
253	0	8	35	107	72	50	20	107	0
241	3	10	36	107	71	50	20	107	0
165	0	8	38	107	69	50	20	107	0
174	1	9	42	107	65	50	20	107	0
204	3	11	42	99	57	25	20	99	0
49	3	11	44	107	63	50	20	107	0
72	3	11	46	107	61	50	20	107	0
112	0	8	47	107	60	50	20	107	0
119	0	8	50	107	57	50	20	107	0
95	3	10	50	107	57	50	20	107	0
259	3	10	50	99	49	25	20	99	0
85	1	9	56	99	43	25	20	99	0
244	1	9	56	99	43	25	20	99	0
184	0	8	58	107	49	50	20	107	0
18	1	9	58	99	41	25	20	99	0
208	3	11	58	99	41	25	20	99	0
53	1	9	60	107	47	50	20	107	0
126	4	8	2	99	97	25	20	99	0
141	7	9	5	99	94	25	20	99	0
101	4	8	6	99	93	25	20	99	0
271	7	9	7	99	92	25	20	99	0
50	4	8	28	99	71	25	20	99	0
63	7	9	31	99	68	25	20	99	0
143	7	9	36	99	63	25	20	99	0
14	4	8	43	99	56	25	20	99	0
295	7	9	43	99	56	25	20	99	0
219	4	8	45	99	54	25	20	99	0
260	4	8	50	99	49	25	20	99	0
45	4	8	51	99	48	25	20	99	0
54	4	8	56	99	43	25	20	99	0
205	0	8	22	96	74	100	20	96	0
282	3	11	29	96	67	100	20	96	0
150	3	10	27	96	69	100	20	96	0
155	3	11	30	96	66	100	20	96	0
25	1	9	37	96	59	100	20	96	0
291	3	10	37	96	59	100	20	96	0
