ID	s	d	ts	te	LLC	size	parent
----------------------------------------------------
133	5	11	29	111	82	25		0
62	0	9	29	111	82	10		0
53	5	11	46	111	65	25		0
34	5	10	59	111	52	10		0
100	0	9	52	111	59	25		0
131	4	11	3	111	108	1		0
86	0	9	51	111	60	1		0
194	4	10	22	111	89	10		0
259	4	8	19	111	92	1		0
262	5	10	37	111	74	25		0
233	5	11	47	111	64	1		0
111	5	11	48	111	63	25		0
18	0	8	56	111	55	25		0
223	0	8	7	111	104	10		0
189	5	11	2	111	109	25		0
232	4	8	40	111	71	1		0
247	1	8	3	3	0	10		-1
4	1	8	6	6	0	50		-1
168	1	8	6	6	0	10		-1
57	1	9	8	8	0	50		-1
129	1	9	8	8	0	1		-1
196	1	9	10	10	0	1		-1
234	1	9	10	10	0	10		-1
93	1	8	16	16	0	500		-1
185	1	9	25	25	0	10		-1
237	1	9	25	25	0	500		-1
181	1	8	26	26	0	25		-1
191	1	8	26	26	0	50		-1
116	1	9	27	27	0	50		-1
298	1	9	30	30	0	50		-1
126	1	8	32	32	0	10		-1
165	1	8	32	32	0	1		-1
210	1	8	33	33	0	50		-1
139	1	8	35	35	0	50		-1
260	1	9	37	37	0	500		-1
213	1	8	38	38	0	10		-1
231	1	9	38	38	0	25		-1
278	1	9	38	38	0	100		-1
132	1	9	39	39	0	500		-1
289	1	9	41	41	0	50		-1
67	1	8	42	42	0	25		-1
226	1	8	43	43	0	25		-1
6	1	9	44	44	0	1		-1
95	1	8	44	44	0	1		-1
160	1	9	44	44	0	100		-1
145	1	8	45	45	0	1		-1
182	1	9	47	47	0	25		-1
94	1	8	48	48	0	25		-1
174	1	9	48	48	0	1		-1
249	1	8	49	49	0	100		-1
114	1	9	51	51	0	25		-1
221	1	9	55	55	0	50		-1
73	1	8	57	57	0	10		-1
54	1	8	59	59	0	10		-1
183	1	9	59	59	0	100		-1
59	1	9	60	60	0	25		-1
56	2	10	0	0	0	100		-1
104	2	11	1	1	0	1		-1
230	2	10	3	3	0	10		-1
284	2	11	4	4	0	500		-1
106	2	11	6	6	0	500		-1
135	2	10	7	7	0	500		-1
299	2	11	8	8	0	50		-1
280	2	11	9	9	0	10		-1
177	2	10	11	11	0	100		-1
148	2	10	12	12	0	10		-1
60	2	11	16	16	0	1		-1
166	2	11	20	20	0	100		-1
171	2	11	24	24	0	50		-1
276	2	11	26	26	0	50		-1
229	2	11	27	27	0	1		-1
205	2	11	32	32	0	50		-1
122	2	10	34	34	0	1		-1
150	2	11	34	34	0	25		-1
224	2	11	34	34	0	10		-1
15	2	10	35	35	0	25		-1
118	2	10	35	35	0	50		-1
21	2	10	36	36	0	500		-1
99	2	10	36	36	0	100		-1
154	2	11	38	38	0	25		-1
157	2	10	38	38	0	50		-1
5	2	11	39	39	0	10		-1
72	2	11	39	39	0	100		-1
270	2	11	39	39	0	25		-1
162	2	10	41	41	0	10		-1
238	2	10	42	42	0	100		-1
239	2	10	42	42	0	10		-1
266	2	11	43	43	0	10		-1
121	2	11	44	44	0	50		-1
23	2	10	47	47	0	10		-1
43	2	10	49	49	0	1		-1
146	2	11	49	49	0	25		-1
134	2	10	50	50	0	10		-1
169	2	10	51	51	0	10		-1
80	2	10	56	56	0	1		-1
244	3	10	0	0	0	25		-1
192	3	11	2	2	0	1		-1
8	3	10	3	3	0	100		-1
155	3	11	4	4	0	50		-1
275	3	10	4	4	0	10		-1
179	3	10	6	6	0	500		-1
137	3	11	7	7	0	50		-1
209	3	10	8	8	0	25		-1
290	3	11	10	10	0	25		-1
88	3	10	11	11	0	500		-1
112	3	11	11	11	0	10		-1
283	3	10	11	11	0	50		-1
199	3	10	12	12	0	25		-1
208	3	10	12	12	0	10		-1
218	3	11	15	15	0	100		-1
2	3	10	17	17	0	1		-1
149	3	10	18	18	0	100		-1
279	3	11	18	18	0	1		-1
33	3	10	27	27	0	25		-1
228	3	11	27	27	0	25		-1
288	3	10	27	27	0	50		-1
151	3	11	31	31	0	100		-1
68	3	10	33	33	0	25		-1
69	3	10	33	33	0	50		-1
243	3	11	33	33	0	100		-1
261	3	10	33	33	0	500		-1
102	3	10	34	34	0	25		-1
136	3	11	36	36	0	10		-1
204	3	10	36	36	0	50		-1
156	3	11	37	37	0	50		-1
58	3	11	38	38	0	1		-1
178	3	10	39	39	0	25		-1
222	3	11	39	39	0	10		-1
281	3	10	39	39	0	50		-1
12	3	10	40	40	0	25		-1
170	3	10	41	41	0	1		-1
203	3	11	44	44	0	10		-1
263	3	10	44	44	0	10		-1
200	3	11	46	46	0	1		-1
113	3	10	50	50	0	1		-1
13	3	10	51	51	0	25		-1
39	3	11	51	51	0	10		-1
41	3	10	54	54	0	25		-1
271	3	10	55	55	0	500		-1
120	3	10	56	56	0	10		-1
115	3	10	58	58	0	10		-1
294	3	10	58	58	0	100		-1
16	5	11	3	3	0	500		-1
40	5	10	24	24	0	500		-1
30	5	10	32	32	0	500		-1
78	5	10	46	46	0	500		-1
42	5	10	52	52	0	500		-1
45	5	10	55	55	0	500		-1
90	7	10	3	3	0	500		-1
143	7	10	28	28	0	500		-1
9	7	9	38	38	0	50		-1
61	7	9	39	39	0	25		-1
